key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1002,1002,CircuitRunners Robotics,2003,30068,108,30,Georgia,2019,2019pch,2204.0,101284,"(33.97, -84.44)","[[31.5738261, -84.15004619999999, '2019-03-14', '2019-03-16'], [34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09']]","[165.98154307919216, 20.110757703048634, 63.27677565075266]",249.36907643299344,83.12302547766448
frc1102,1102,M'Aiken Magic ,2003,30901,267,3,Georgia,2019,2019pch,801.0,16631,"(33.43, -81.96)","[[34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23'], [34.3323099, -83.8325229, '2019-03-01', '2019-03-03']]","[167.00966708449386, 184.48807768214635, 124.312037353626]",475.8097821202662,158.6032607067554
frc1261,1261,Robo Lions Team1261,2004,30024,143,21,Georgia,2019,2019pch,1519.0,99931,"(34.07, -84.1)","[[31.5738261, -84.15004619999999, '2019-03-14', '2019-03-16'], [34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [34.1475969, -84.2294947, '2019-03-29', '2019-03-31']]","[172.0382639624148, 36.992967321558446, 9.150063951679462]",218.1812952356527,72.72709841188423
frc1311,1311,Kell Robotics,2004,30144,192,14,Georgia,2019,2019pch,2315.0,59758,"(34.03, -84.6)","[[34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09'], [34.1475969, -84.2294947, '2019-03-29', '2019-03-31']]","[10.151524338676973, 55.34662416321143, 22.740319772531265]",88.23846827441967,29.412822758139892
frc1414,1414,IHOT,2004,30305,208,10,Georgia,2019,2019pch,3574.0,85993,"(33.84, -84.38)","[[34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23'], [34.3323099, -83.8325229, '2019-03-01', '2019-03-03']]","[28.25966987758557, 97.59627004467285, 46.22899941462705]",172.08493933688547,57.36164644562849
frc1648,1648,G3 Robotics,2005,30309,137,23,Georgia,2019,2019pch,6391.0,71854,"(33.8, -84.39)","[[34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23'], [34.3323099, -83.8325229, '2019-03-01', '2019-03-03']]","[29.80214371822333, 94.80680986403401, 48.668593031799276]",173.27754661405663,57.759182204685544
frc1683,1683,Techno Titans,2005,30097,197,13,Georgia,2019,2019pch,1856.0,97612,"(34.02, -84.14)","[[31.5738261, -84.15004619999999, '2019-03-14', '2019-03-16'], [34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [34.1475969, -84.2294947, '2019-03-29', '2019-03-31'], [34.3323099, -83.8325229, '2019-03-01', '2019-03-03']]","[168.56841635244982, 35.20945374305291, 10.182668787214297, 27.814395199367734]",241.77493408208474,60.443733520521185
frc1746,1746,OTTO,2006,30040,262,4,Georgia,2019,2019pch,931.0,81378,"(34.2, -84.2)","[[34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [34.1475969, -84.2294947, '2019-03-29', '2019-03-31'], [34.3323099, -83.8325229, '2019-03-01', '2019-03-03']]","[31.61083846536111, 3.9876210660068736, 22.921411303593047]",58.519870834961026,19.506623611653676
frc1771,1771,North Gwinnett Robotics,2006,30024,254,6,Georgia,2019,2019pch,1519.0,99931,"(34.07, -84.1)","[[34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09'], [34.1475969, -84.2294947, '2019-03-29', '2019-03-31']]","[36.992967321558446, 70.22931725326403, 9.150063951679462]",116.37234852650194,38.79078284216731
frc1795,1795,Team Clutch,2006,30315,61,47,Georgia,2019,2019pch,2992.0,20951,"(33.7, -84.38)","[[32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09']]","[88.56457193852455, 81.31683933743507]",169.88141127595964,84.94070563797982
frc2415,2415,WiredCats,2008,30327,203,12,Georgia,2019,2019pch,1323.0,139543,"(33.86, -84.42)","[[31.5738261, -84.15004619999999, '2019-03-14', '2019-03-16'], [34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [34.1475969, -84.2294947, '2019-03-29', '2019-03-31']]","[158.32238563931475, 25.639485313749237, 22.638679739090204]",206.6005506921542,68.86685023071807
frc2974,2974,Walton Robotics,2009,30062,359,2,Georgia,2019,2019pch,2408.0,86352,"(34.0, -84.47)","[[34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09']]","[17.60283451565251, 106.60084463034833, 60.62201888943748]",184.8256980354383,61.60856601181277
frc3091,3091,100 Scholars,2009,30312,15,78,Georgia,2019,2019pch,5774.0,39105,"(33.74, -84.38)","[[32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09']]","[91.1321276285713, 78.84716332315308]",169.97929095172438,84.98964547586219
frc3329,3329,Wildbots,2010,31548,99,35,Georgia,2019,2019pch,358.0,55238,"(30.8, -81.7)","[[31.5738261, -84.15004619999999, '2019-03-14', '2019-03-16'], [34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09']]","[154.58824915528922, 289.52224041105296, 333.80693160000135]",777.9174211663435,259.3058070554478
frc3344,3344,Space Dragons,2010,30215,43,49,Georgia,2019,2019pch,470.0,87289,"(33.4, -84.5)","[[32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09']]","[66.80314700655295, 98.06716095855276]",164.87030796510572,82.43515398255286
frc3581,3581,THINC Robotics Alliance,2011,30240,120,26,Georgia,2019,2019pch,215.0,47700,"(33.0, -85.1)","[[34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09'], [34.3323099, -83.8325229, '2019-03-01', '2019-03-03']]","[79.71044385391146, 121.37363988337448, 117.32933866464593]",318.4134224019319,106.13780746731062
frc3635,3635, Flying Legion ,2011,31088,187,15,Georgia,2019,2019pch,1596.0,58276,"(32.58, -83.65)","[[31.5738261, -84.15004619999999, '2019-03-14', '2019-03-16'], [34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23']]","[75.27900523752777, 123.35522555358398, 75.48520542443777]",274.1194362155495,91.37314540518317
frc3694,3694,NAHS Warbotz,2011,30327,0,86,Georgia,2019,2019pch,1323.0,139543,"(33.86, -84.42)",[],[],0.0,0.0
frc3815,3815,NF Raiders,2011,30028,20,74,Georgia,2019,2019pch,435.0,66724,"(34.3, -84.2)","[[34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09'], [34.1475969, -84.2294947, '2019-03-29', '2019-03-31']]","[55.79543042594295, 10.639480492792531]",66.43491091873548,33.21745545936774
frc3998,3998,Redneck Robotics,2012,30458,108,31,Georgia,2019,2019pch,282.0,27908,"(32.4, -81.9)","[[31.5738261, -84.15004619999999, '2019-03-14', '2019-03-16'], [34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [34.3323099, -83.8325229, '2019-03-01', '2019-03-03']]","[143.86706377559193, 202.69970556763764, 173.83854753051722]",520.4053168737468,173.4684389579156
frc4026,4026,Global Dynamics,2012,30030,226,8,Georgia,2019,2019pch,4065.0,66134,"(33.77, -84.29)","[[34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09']]","[35.33703677699859, 95.01181771372868, 79.53211441984728]",209.88096891057455,69.96032297019151
frc4080,4080,Team Reboot,2012,30084,28,65,Georgia,2019,2019pch,2354.0,52167,"(33.86, -84.21)","[[34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09'], [34.1475969, -84.2294947, '2019-03-29', '2019-03-31']]","[76.88654282360581, 19.8538960696738]",96.74043889327962,48.37021944663981
frc4112,4112,EagleBots,2012,30041,115,28,Georgia,2019,2019pch,897.0,92733,"(34.2, -84.1)","[[34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [34.1475969, -84.2294947, '2019-03-29', '2019-03-31'], [34.3323099, -83.8325229, '2019-03-01', '2019-03-03']]","[37.26087892048206, 8.251072709166936, 17.81737641421567]",63.32932804386466,21.109776014621556
frc4188,4188,Columbus Space Program,2012,31906,185,16,Georgia,2019,2019pch,3167.0,33974,"(32.47, -84.95)","[[34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23'], [34.3323099, -83.8325229, '2019-03-01', '2019-03-03']]","[114.15210348772789, 2.4427832825951894, 143.6810811744244]",260.2759679447475,86.75865598158249
frc4189,4189,Chargers,2012,30549,43,50,Georgia,2019,2019pch,206.0,58061,"(34.1, -83.6)","[[34.1475969, -84.2294947, '2019-03-29', '2019-03-31'], [34.3323099, -83.8325229, '2019-03-01', '2019-03-03']]","[36.2325570732986, 20.824473462668337]",57.05703053596694,28.52851526798347
frc4193,4193,Raptors,2012,30106,18,77,Georgia,2019,2019pch,1638.0,45850,"(33.83, -84.64)","[[31.5738261, -84.15004619999999, '2019-03-14', '2019-03-16'], [32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23']]","[158.07026728028796, 92.99102489478314]",251.06129217507112,125.53064608753556
frc4195,4195,Genesis,2012,30161,36,58,Georgia,2019,2019pch,247.0,39356,"(34.3, -85.2)","[[32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09']]","[124.65105854689588, 33.54540583027109]",158.196464377167,79.0982321885835
frc4240,4240,TroTek Warriors,2012,31705,32,63,Georgia,2019,2019pch,231.0,27112,"(31.5, -84.0)","[[31.5738261, -84.15004619999999, '2019-03-14', '2019-03-16'], [34.3323099, -83.8325229, '2019-03-01', '2019-03-03']]","[10.211005268143525, 195.42253297194097]",205.6335382400845,102.81676912004225
frc4459,4459,LeoTechs,2013,30122,83,42,Georgia,2019,2019pch,896.0,42308,"(33.76, -84.65)","[[34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09'], [34.1475969, -84.2294947, '2019-03-29', '2019-03-31']]","[25.18873772798729, 71.81552800104205, 36.01376973004824]",133.01803545907757,44.33934515302585
frc4468,4468,Fernbank LINKS,2013,30312,157,19,Georgia,2019,2019pch,5774.0,39105,"(33.74, -84.38)","[[34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09'], [34.1475969, -84.2294947, '2019-03-29', '2019-03-31']]","[33.3164756494126, 78.84716332315308, 29.39314463892454]",141.55678361149023,47.18559453716341
frc4509,4509,Mechanical Bulls,2013,30518,37,56,Georgia,2019,2019pch,1138.0,63843,"(34.12, -84.01)","[[34.1475969, -84.2294947, '2019-03-29', '2019-03-31'], [34.3323099, -83.8325229, '2019-03-01', '2019-03-03']]","[12.72334140528001, 17.8155535814877]",30.53889498676771,15.269447493383854
frc4516,4516,Hyperion,2013,30075,20,73,Georgia,2019,2019pch,1763.0,102305,"(34.06, -84.38)","[[32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09']]","[111.99754506167304, 59.99651659572967]",171.9940616574027,85.99703082870136
frc4701,4701,Warriors (Team W.I.R.E.),2013,31406,83,41,Georgia,2019,2019pch,1330.0,44547,"(31.97, -81.08)","[[31.5738261, -84.15004619999999, '2019-03-14', '2019-03-16'], [34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [34.3323099, -83.8325229, '2019-03-01', '2019-03-03']]","[182.74682363877267, 258.97808328008, 227.9338872298922]",669.6587941487448,223.2195980495816
frc4730,4730,Terminators,2013,31701,39,54,Georgia,2019,2019pch,760.0,20872,"(31.58, -84.15)","[[31.5738261, -84.15004619999999, '2019-03-14', '2019-03-16'], [32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23']]","[0.42537367855668134, 78.79129896139071]",79.21667263994739,39.608336319973695
frc4749,4749,Pisgah Robotics,2013,30022,84,39,Georgia,2019,2019pch,2530.0,99597,"(34.02, -84.25)","[[34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09'], [34.1475969, -84.2294947, '2019-03-29', '2019-03-31']]","[29.040115215012626, 66.78065784092121, 8.872877591100481]",104.69365064703432,34.89788354901144
frc4910,4910,East Cobb Robotics 4910,2014,30062,360,1,Georgia,2019,2019pch,2408.0,86352,"(34.0, -84.47)","[[34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09']]","[17.60283451565251, 106.60084463034833, 60.62201888943748]",184.8256980354383,61.60856601181277
frc4941,4941,RoboBibb,2014,31210,148,20,Georgia,2019,2019pch,749.0,62328,"(32.9, -83.75)","[[31.5738261, -84.15004619999999, '2019-03-14', '2019-03-16'], [34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23']]","[94.33453691882373, 101.59316549135691, 74.50935963469983]",270.43706204488046,90.14568734829349
frc5074,5074,RoboMustangs,2014,30093,26,66,Georgia,2019,2019pch,4473.0,35037,"(33.91, -84.18)","[[31.5738261, -84.15004619999999, '2019-03-14', '2019-03-16'], [32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23']]","[160.99525666154662, 106.40381090612776]",267.39906756767436,133.69953378383718
frc5109,5109,Gladiator Robotics,2014,30022,247,7,Georgia,2019,2019pch,2530.0,99597,"(34.02, -84.25)","[[34.117213, -84.7426266, '2019-04-03', '2019-04-06'], [34.1475969, -84.2294947, '2019-03-29', '2019-03-31'], [34.3323099, -83.8325229, '2019-03-01', '2019-03-03']]","[29.040115215012626, 8.872877591100481, 32.17671111987584]",70.08970392598894,23.363234641996314
frc5132,5132,RoboClovers,2014,30680,37,57,Georgia,2019,2019pch,413.0,53266,"(34.0, -83.7)","[[34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09'], [34.1475969, -84.2294947, '2019-03-29', '2019-03-31']]","[91.1270121600045, 32.02799799001366]",123.15501015001816,61.57750507500908
frc5219,5219,TeknoSquad,2014,30344,18,76,Georgia,2019,2019pch,2627.0,36830,"(33.68, -84.44)","[[32.50446610000001, -84.9402125, '2019-03-21', '2019-03-23'], [34.7592451, -85.00542190000002, '2019-03-07', '2019-03-09']]","[86.0500543512126, 81.12755333452839]",167.17760768574098,83.58880384287049
