key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1,1,The Juggernauts,1997,48340,37,338,Michigan,2019,2019fim,3237.0,28929,"(42.67, -83.29)","[[42.4867326, -83.02047549999999, '2019-03-14', '2019-03-16'], [42.58196649999999, -83.11195029999999, '2019-03-28', '2019-03-30']]","[18.68309026610301, 10.922201298077981]",29.605291564180995,14.802645782090497
frc1023,1023,Bedford Express,2003,48182,310,8,Michigan,2019,2019fim,548.0,64076,"(41.79, -83.59)","[[43.51427329999999, -83.9623559, '2019-04-10', '2019-04-13'], [42.0855098, -83.2115006, '2019-02-28', '2019-03-02'], [42.329249, -84.467395, '2019-03-21', '2019-03-23']]","[120.5212950748004, 28.22033663695714, 58.494190555236194]",207.23582226699375,69.07860742233125
frc1025,1025,IMPI Robotics,2003,48220,229,32,Michigan,2019,2019fim,5036.0,44986,"(42.46, -83.14)","[[42.2030303, -83.4932839, '2019-03-07', '2019-03-09'], [42.4867326, -83.02047549999999, '2019-03-14', '2019-03-16'], [43.51427329999999, -83.9623559, '2019-04-10', '2019-04-13']]","[25.336293176038065, 6.380080980386526, 83.86295562034967]",115.57932977677426,38.52644325892475
frc107,107,Team R.O.B.O.T.I.C.S.,1997,49423,207,48,Michigan,2019,2019fim,580.0,47522,"(42.7, -86.1)","[[45.0560664, -83.4675492, '2019-03-28', '2019-03-30'], [43.51427329999999, -83.9623559, '2019-04-10', '2019-04-13'], [42.9639298, -85.8889489, '2019-03-21', '2019-03-23']]","[209.12122877402422, 121.85315842069375, 21.139627787665145]",352.1140149823831,117.37133832746103
frc1076,1076,Pi Hi Samurai,2003,48103,168,72,Michigan,2019,2019fim,815.0,75559,"(42.3, -83.9)","[[42.2030303, -83.4932839, '2019-03-07', '2019-03-09'], [43.51427329999999, -83.9623559, '2019-04-10', '2019-04-13'], [42.355419, -83.4085504, '2019-04-04', '2019-04-06']]","[21.903129206379052, 83.87940548226955, 25.45908138851794]",131.24161607716653,43.747205359055506
frc1188,1188,Ravens,2003,48073,222,38,Michigan,2019,2019fim,4446.0,58755,"(42.52, -83.16)","[[43.51427329999999, -83.9623559, '2019-04-10', '2019-04-13'], [43.52176539999999, -84.69053989999999, '2019-03-28', '2019-03-30'], [42.4694756, -83.2633032, '2019-02-28', '2019-03-02']]","[79.76415865912126, 103.87934778195076, 6.325036676153673]",189.9685431172257,63.3228477057419
frc1189,1189,The Gearheads,2003,48236,99,144,Michigan,2019,2019fim,4073.0,91782,"(42.42, -82.9)","[[42.4867326, -83.02047549999999, '2019-03-14', '2019-03-16'], [43.51427329999999, -83.9623559, '2019-04-10', '2019-04-13'], [42.9111587, -82.47544959999999, '2019-03-28', '2019-03-30']]","[7.6900552481773365, 92.767897226516, 40.21325993822799]",140.6712124129213,46.89040413764044
frc123,123,Team - Cosmos,1997,48212,107,132,Michigan,2019,2019fim,7298.0,23694,"(42.41, -83.05)","[[43.51427329999999, -83.9623559, '2019-04-10', '2019-04-13'], [42.33882560000001, -83.0604146, '2019-03-14', '2019-03-16'], [42.4694756, -83.2633032, '2019-02-28', '2019-03-02']]","[89.16196260761517, 4.9414475540628855, 11.652243368060203]",105.75565352973825,35.25188450991275
frc1243,1243,Dragons,2004,48473,37,337,Michigan,2019,2019fim,382.0,54990,"(42.9, -83.8)","[[43.0115468, -83.7138531, '2019-03-07', '2019-03-09'], [42.9639298, -85.8889489, '2019-03-21', '2019-03-23']]","[8.85262268565738, 106.04702937729931]",114.89965206295669,57.449826031478345
frc1250,1250,Gator-Bots,2004,48124,117,121,Michigan,2019,2019fim,3584.0,58074,"(42.3, -83.25)","[[43.51427329999999, -83.9623559, '2019-04-10', '2019-04-13'], [42.0855098, -83.2115006, '2019-02-28', '2019-03-02'], [42.355419, -83.4085504, '2019-04-04', '2019-04-06']]","[91.28085424378936, 14.935419181931163, 8.976148231287613]",115.19242165700814,38.39747388566938
