key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1225,1225,The Gorillas,2003,28739,37,45,North Carolina,2016,2016nc,295.0,51163,"(35.3, -82.5)","[[35.6180652, -82.568921, '2016-03-18', '2016-03-20'], [36.158385, -79.6729076, '2016-03-04', '2016-03-06']]","[22.269515487908286, 169.5801366707444]",191.84965215865267,95.92482607932634
frc1533,1533,Triple Strange,2005,27409,282,2,North Carolina,2016,2016nc,803.0,42831,"(36.11, -79.94)","[[35.6180652, -82.568921, '2016-03-18', '2016-03-20'], [35.4079071, -78.73680399999999, '2016-04-01', '2016-04-03'], [35.3062773, -80.73442709999999, '2016-04-08', '2016-04-10'], [36.158385, -79.6729076, '2016-03-04', '2016-03-06']]","[151.38078924761555, 83.15325551088561, 71.17477147130913, 15.306457671499606]",321.0152739013099,80.25381847532748
frc2059,2059,The Hitchhikers,2007,27502,202,10,North Carolina,2016,2016nc,1088.0,95816,"(35.7, -78.9)","[[35.6180652, -82.568921, '2016-03-18', '2016-03-20'], [35.4079071, -78.73680399999999, '2016-04-01', '2016-04-03'], [35.3062773, -80.73442709999999, '2016-04-08', '2016-04-10'], [35.7453552, -78.6040771, '2016-03-11', '2016-03-13']]","[206.49815387344518, 22.13701310332011, 106.91577386567366, 16.928266784757486]",352.47920762719644,88.11980190679911
frc2640,2640,HOTBOTZ,2008,27375,119,22,North Carolina,2016,2016nc,157.0,40542,"(36.3, -79.7)","[[35.6180652, -82.568921, '2016-03-18', '2016-03-20'], [35.3062773, -80.73442709999999, '2016-04-08', '2016-04-10'], [36.158385, -79.6729076, '2016-03-04', '2016-03-06']]","[167.53898017672697, 89.82723770581772, 9.880860401376722]",267.2470782839214,89.0823594279738
frc2642,2642,Pitt Pirates,2008,27834,231,6,North Carolina,2016,2016nc,299.0,31265,"(35.7, -77.4)","[[35.3062773, -80.73442709999999, '2016-04-08', '2016-04-10'], [36.158385, -79.6729076, '2016-03-04', '2016-03-06'], [35.7453552, -78.6040771, '2016-03-11', '2016-03-13']]","[189.91631712020833, 131.30984417315224, 67.76570539926317]",388.9918666926237,129.6639555642079
frc2655,2655,The Flying Platypi,2008,27410,241,5,North Carolina,2016,2016nc,1603.0,60097,"(36.12, -79.89)","[[35.6180652, -82.568921, '2016-03-18', '2016-03-20'], [35.4079071, -78.73680399999999, '2016-04-01', '2016-04-03'], [35.3062773, -80.73442709999999, '2016-04-08', '2016-04-10'], [36.158385, -79.6729076, '2016-03-04', '2016-03-06']]","[154.26046858713087, 81.29648214351076, 73.49510775179593, 12.42632277962345]",321.478381262061,80.36959531551526
frc2682,2682,Boneyard Robotics 2682,2008,27828,126,21,North Carolina,2016,2016nc,118.0,36736,"(35.6, -77.6)","[[35.3062773, -80.73442709999999, '2016-04-08', '2016-04-10'], [36.158385, -79.6729076, '2016-03-04', '2016-03-06'], [35.7453552, -78.6040771, '2016-03-11', '2016-03-13']]","[177.9589110281966, 122.51425500407076, 57.366861807199506]",357.84002783946687,119.2800092798223
frc3196,3196,Team SPORK,2010,28115,90,29,North Carolina,2016,2016nc,466.0,53157,"(35.6, -80.8)","[[35.6180652, -82.568921, '2016-03-18', '2016-03-20'], [35.3062773, -80.73442709999999, '2016-04-08', '2016-04-10'], [36.158385, -79.6729076, '2016-03-04', '2016-03-06']]","[99.59730548730681, 20.58443931650155, 74.03701867848017]",194.21876348228852,64.7395878274295
frc3215,3215,Apollo,2010,27408,40,44,North Carolina,2016,2016nc,2268.0,60938,"(36.1, -79.82)","[[36.158385, -79.6729076, '2016-03-04', '2016-03-06'], [35.7453552, -78.6040771, '2016-03-11', '2016-03-13']]","[9.159431294098445, 72.43935742937522]",81.59878872347366,40.79939436173683
frc3229,3229,Hawktimus Prime,2010,27540,24,50,North Carolina,2016,2016nc,633.0,86066,"(35.61, -78.87)","[[35.6180652, -82.568921, '2016-03-18', '2016-03-20'], [35.7453552, -78.6040771, '2016-03-11', '2016-03-13']]","[208.22604126366517, 17.63083232546123]",225.8568735891264,112.9284367945632
