key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1027,1027,Project Jabberwocky,2003,01089,11.0,178.0,Massachusetts,2016,2016ne,1699.0,54126.0,"(42.12, -72.64)","[[41.604199, -73.0265679, '2016-03-04', '2016-03-06'], [41.6238514, -71.0067935, '2016-03-18', '2016-03-20']]","[40.804466634012876, 90.93860228078897]",131.74306891480185,65.87153445740093
frc1058,1058,PVC Pirates,2003,03053,207.0,13.0,New Hampshire,2016,2016ne,583.0,92053.0,"(42.9, -71.4)","[[42.35219010000001, -71.1177297, '2016-04-01', '2016-04-03'], [42.53460860000001, -71.10908049999999, '2016-03-11', '2016-03-13'], [41.768399, -72.6769853, '2016-04-13', '2016-04-16'], [41.816389, -71.42206039999999, '2016-03-24', '2016-03-26']]","[40.457630987150026, 29.24705600957094, 101.86466301035455, 74.80159382699648]",246.370943834072,61.592735958518
frc1071,1071,MAX,2003,06716,38.0,116.0,Connecticut,2016,2016ne,816.0,83993.0,"(41.6, -72.98)","[[41.604199, -73.0265679, '2016-03-04', '2016-03-06'], [41.6238514, -71.0067935, '2016-03-18', '2016-03-20']]","[2.4295862929640037, 102.20868845109375]",104.63827474405775,52.31913737202888
frc1073,1073,The Force Team,2003,03049,36.0,118.0,New Hampshire,2016,2016ne,242.0,113125.0,"(42.75, -71.58)","[[42.35219010000001, -71.1177297, '2016-04-01', '2016-04-03'], [42.53460860000001, -71.10908049999999, '2016-03-11', '2016-03-13']]","[36.20130508075538, 28.230269854615397]",64.43157493537078,32.21578746768539
frc1099,1099,DiscoTechs,2003,06804,138.0,30.0,Connecticut,2016,2016ne,832.0,107008.0,"(41.47, -73.39)","[[41.7652258, -72.7010105, '2016-04-01', '2016-04-03'], [41.604199, -73.0265679, '2016-03-04', '2016-03-06'], [41.768399, -72.6769853, '2016-04-13', '2016-04-16']]","[41.08856687018406, 20.99763174068481, 42.27898808430201]",104.36518669517088,34.78839556505696
frc1100,1100,The T-Hawks,2003,01532,117.0,43.0,Massachusetts,2016,2016ne,766.0,108415.0,"(42.32, -71.63)","[[42.35219010000001, -71.1177297, '2016-04-01', '2016-04-03'], [42.2744595, -71.8096745, '2016-03-11', '2016-03-13'], [41.768399, -72.6769853, '2016-04-13', '2016-04-16']]","[26.326876733644568, 9.728451880895697, 65.95782336547857]",102.01315198001885,34.004383993339616
frc1124,1124,UberBots,2003,06001,156.0,20.0,Connecticut,2016,2016ne,784.0,113838.0,"(41.79, -72.86)","[[41.7652258, -72.7010105, '2016-04-01', '2016-04-03'], [41.604199, -73.0265679, '2016-03-04', '2016-03-06'], [41.6238514, -71.0067935, '2016-03-18', '2016-03-20'], [41.768399, -72.6769853, '2016-04-13', '2016-04-16']]","[8.389463698981375, 15.448476869847488, 96.52313751930593, 9.571108546912404]",129.9321866350472,32.4830466587618
frc1153,1153,The Revolution,2003,02081,187.0,16.0,Massachusetts,2016,2016ne,1031.0,93416.0,"(42.15, -71.26)","[[42.2744595, -71.8096745, '2016-03-11', '2016-03-13'], [41.768399, -72.6769853, '2016-04-13', '2016-04-16'], [43.138948, -70.9370252, '2016-03-24', '2016-03-26']]","[29.482739601344655, 77.59928899740405, 70.21851860205663]",177.30054720080534,59.100182400268444
frc121,121,Rhode Warriors,1996,02842,33.0,130.0,Rhode Island,2016,2016ne,1268.0,69495.0,"(41.52, -71.28)","[[42.35219010000001, -71.1177297, '2016-04-01', '2016-04-03'], [41.6238514, -71.0067935, '2016-03-18', '2016-03-20']]","[58.040751328700054, 15.869433998878703]",73.91018532757876,36.95509266378938
frc1247,1247,"Blood, Sweat, and Gears",2004,03260,16.0,166.0,New Hampshire,2016,2016ne,33.0,73229.0,"(43.37, -71.94)","[[43.138948, -70.9370252, '2016-03-24', '2016-03-26'], [42.795007, -71.3225341, '2016-03-04', '2016-03-06']]","[53.06134100861129, 50.51325391436638]",103.57459492297767,51.78729746148883
frc125,125,NUTRONs,1998,02115,324.0,1.0,Massachusetts,2016,2016ne,40159.0,27134.0,"(42.34, -71.1)","[[42.35219010000001, -71.1177297, '2016-04-01', '2016-04-03'], [44.09559299999999, -70.20511809999999, '2016-04-07', '2016-04-09'], [41.768399, -72.6769853, '2016-04-13', '2016-04-16'], [41.816389, -71.42206039999999, '2016-03-24', '2016-03-26']]","[1.2377375593592261, 129.33837340922764, 90.1987053835188, 39.75223162647614]",260.52704797858183,65.13176199464546
