key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1002,1002,CircuitRunners Robotics,2003,30068,94,30,Georgia,2016,2016pch,2204.0,101284,"(33.97, -84.44)","[[31.5738261, -84.15004619999999, '2016-03-17', '2016-03-19'], [33.9425366, -83.3780926, '2016-04-13', '2016-04-16'], [34.03731930000001, -84.58042019999999, '2016-04-08', '2016-04-10']]","[165.98154307919216, 61.01936761427104, 9.300571106125393]",236.3014817995886,78.76716059986286
frc1127,1127,Lotus Robotics,2003,30004,27,55,Georgia,2016,2016pch,924.0,95922,"(34.14, -84.29)","[[34.7592451, -85.00542190000002, '2016-03-17', '2016-03-19']]",[59.08219534803258],59.08219534803258,59.08219534803258
frc1261,1261,Robo Lions Team1261,2004,30024,303,2,Georgia,2016,2016pch,1519.0,99931,"(34.07, -84.1)","[[31.5738261, -84.15004619999999, '2016-03-17', '2016-03-19'], [33.9425366, -83.3780926, '2016-04-13', '2016-04-16'], [32.4501155, -84.9876817, '2016-03-10', '2016-03-12'], [34.03731930000001, -84.58042019999999, '2016-04-08', '2016-04-10']]","[172.0382639624148, 42.35916935173093, 122.89643798872596, 27.65315181091088]",364.9470231137825,91.23675577844563
frc1311,1311,Kell Robotics,2004,30144,147,18,Georgia,2016,2016pch,2315.0,59758,"(34.03, -84.6)","[[33.9425366, -83.3780926, '2016-04-13', '2016-04-16'], [34.7592451, -85.00542190000002, '2016-03-17', '2016-03-19'], [34.03731930000001, -84.58042019999999, '2016-04-08', '2016-04-10']]","[70.41327293185985, 55.34662416321143, 1.2316003765293595]",126.99149747160064,42.330499157200215
frc1414,1414,IHOT,2004,30305,18,60,Georgia,2016,2016pch,3574.0,85993,"(33.84, -84.38)","[[34.7592451, -85.00542190000002, '2016-03-17', '2016-03-19'], [34.03731930000001, -84.58042019999999, '2016-04-08', '2016-04-10']]","[72.76318845464795, 17.818977150660313]",90.58216560530826,45.29108280265413
frc1648,1648,G3 Robotics,2005,30309,197,9,Georgia,2016,2016pch,6391.0,71854,"(33.8, -84.39)","[[31.5738261, -84.15004619999999, '2016-03-17', '2016-03-19'], [33.9425366, -83.3780926, '2016-04-13', '2016-04-16'], [32.4501155, -84.9876817, '2016-03-10', '2016-03-12']]","[154.0401292358846, 58.99964220592703, 99.27193974494995]",312.3117111867616,104.10390372892054
frc1683,1683,Techno Titans,2005,30097,62,44,Georgia,2016,2016pch,1856.0,97612,"(34.02, -84.14)","[[34.7592451, -85.00542190000002, '2016-03-17', '2016-03-19'], [34.03731930000001, -84.58042019999999, '2016-04-08', '2016-04-10']]","[71.00556461453915, 25.30209048625776]",96.30765510079692,48.15382755039846
frc1746,1746,OTTO,2006,30040,280,5,Georgia,2016,2016pch,931.0,81378,"(34.2, -84.2)","[[33.9425366, -83.3780926, '2016-04-13', '2016-04-16'], [32.4501155, -84.9876817, '2016-03-10', '2016-03-12'], [34.03731930000001, -84.58042019999999, '2016-04-08', '2016-04-10']]","[50.37149448231633, 128.91757596302747, 24.521457064997136]",203.81052751034093,67.93684250344698
frc1771,1771,North Gwinnett Robotics,2006,30024,143,20,Georgia,2016,2016pch,1519.0,99931,"(34.07, -84.1)","[[33.9425366, -83.3780926, '2016-04-13', '2016-04-16'], [34.7592451, -85.00542190000002, '2016-03-17', '2016-03-19'], [34.03731930000001, -84.58042019999999, '2016-04-08', '2016-04-10']]","[42.35916935173093, 70.22931725326403, 27.65315181091088]",140.24163841590584,46.74721280530195
frc1795,1795,Team Clutch,2006,30315,18,61,Georgia,2016,2016pch,2992.0,20951,"(33.7, -84.38)","[[32.4501155, -84.9876817, '2016-03-10', '2016-03-12'], [34.03731930000001, -84.58042019999999, '2016-04-08', '2016-04-10']]","[93.07026987850485, 25.94775486677513]",119.01802474527997,59.50901237263999
