key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1258,1258,SeaBot,2004,98116,151.0,22.0,Washington,2016,2016pnw,7523.0,74274,"(47.58, -122.4)","[[45.532141, -122.6693299, '2016-04-06', '2016-04-09'], [47.0067549, -120.5360183, '2016-03-17', '2016-03-19'], [47.8687686, -122.1340012, '2016-03-11', '2016-03-13']]","[142.03240010029336, 96.13784469588613, 23.489717885049018]",261.6599626812285,87.21998756040949
frc1294,1294,Top Gun,2004,98074,51.0,79.0,Washington,2016,2016pnw,2411.0,143686,"(47.61, -122.04)","[[47.3419907, -122.1719807, '2016-03-03', '2016-03-05'], [48.4237437, -122.3274673, '2016-03-18', '2016-03-20']]","[19.51985799190037, 57.779574426883435]",77.29943241878381,38.649716209391904
frc1318,1318,Issaquah Robotics Society ,2004,98027,197.0,14.0,Washington,2016,2016pnw,469.0,100644,"(47.5, -122.0)","[[44.53798, -123.3559202, '2016-03-24', '2016-03-26'], [45.532141, -122.6693299, '2016-04-06', '2016-04-09'], [47.3419907, -122.1719807, '2016-03-03', '2016-03-05'], [47.0067549, -120.5360183, '2016-03-17', '2016-03-19']]","[214.7182800491118, 139.62017743041932, 13.571158613457024, 76.82625084954816]",444.73586694253635,111.18396673563409
frc1359,1359,Scalawags,2004,97355,46.0,85.0,Oregon,2016,2016pnw,137.0,46641,"(44.5, -122.8)","[[45.35651850000001, -122.5953318, '2016-03-31', '2016-04-02'], [44.53798, -123.3559202, '2016-03-24', '2016-03-26']]","[59.991366087695944, 27.588070103700712]",87.57943619139665,43.789718095698326
frc1425,1425,Error Code Xero,2004,97070,307.0,2.0,Oregon,2016,2016pnw,1098.0,58662,"(45.31, -122.78)","[[45.30742360000001, -122.747698, '2016-03-10', '2016-03-12'], [45.532141, -122.6693299, '2016-04-06', '2016-04-09'], [47.30860759999999, -122.2198371, '2016-04-01', '2016-04-03']]","[1.5840789095311492, 16.257634556285918, 140.62236989513457]",158.46408336095163,52.82136112031721
frc1432,1432,Metal Beavers,2004,97206,49.0,82.0,Oregon,2016,2016pnw,7291.0,50694,"(45.48, -122.6)","[[45.35651850000001, -122.5953318, '2016-03-31', '2016-04-02'], [44.53798, -123.3559202, '2016-03-24', '2016-03-26']]","[8.530551017002377, 74.85038932181223]",83.38094033881461,41.690470169407305
frc1510,1510,Wildcats,2005,97229,71.0,65.0,Oregon,2016,2016pnw,2831.0,100063,"(45.55, -122.81)","[[45.35651850000001, -122.5953318, '2016-03-31', '2016-04-02'], [44.53798, -123.3559202, '2016-03-24', '2016-03-26'], [45.30742360000001, -122.747698, '2016-03-10', '2016-03-12'], [45.532141, -122.6693299, '2016-04-06', '2016-04-09']]","[16.95301518680643, 74.8201868193376, 17.02388391591384, 6.937215815398112]",115.73430173745598,28.933575434363995
frc1540,1540,Flaming Chickens,2005,97225,288.0,5.0,Oregon,2016,2016pnw,3663.0,71746,"(45.5, -122.78)","[[45.35651850000001, -122.5953318, '2016-03-31', '2016-04-02'], [45.30742360000001, -122.747698, '2016-03-10', '2016-03-12'], [45.532141, -122.6693299, '2016-04-06', '2016-04-09']]","[13.372358549889732, 13.391648643462334, 5.813606152106913]",32.57761334545898,10.859204448486325
frc1571,1571,CALibrate Robotics,2005,97030,17.0,139.0,Oregon,2016,2016pnw,4862.0,43071,"(45.51, -122.43)","[[45.35651850000001, -122.5953318, '2016-03-31', '2016-04-02'], [45.30742360000001, -122.747698, '2016-03-10', '2016-03-12']]","[13.302959425306035, 20.845539441519737]",34.148498866825776,17.074249433412888
frc1595,1595,The Dragons,2005,99208,129.0,29.0,Washington,2016,2016pnw,1001.0,53820,"(47.8, -117.5)","[[45.532141, -122.6693299, '2016-04-06', '2016-04-09'], [47.0067549, -120.5360183, '2016-03-17', '2016-03-19'], [47.68340310000001, -117.292742, '2016-03-03', '2016-03-05']]","[291.39044835554967, 152.5632551149308, 12.5767322706329]",456.53043574111337,152.17681191370446
