key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1018,1018,Pike RoboDevils,2003,46268,109,23,Indiana,2019,2019in,1879.0,41718,"(39.9, -86.23)","[[40.48527, -86.1265951, '2019-04-11', '2019-04-13'], [39.5760289, -86.1952026, '2019-03-28', '2019-03-30'], [41.6789166, -86.1077188, '2019-03-08', '2019-03-10'], [40.3985594, -86.87487899999999, '2019-03-22', '2019-03-24']]","[40.75026975979666, 22.427674217140094, 122.91826894874734, 48.46644064711003]",234.56265357279412,58.64066339319853
frc1024,1024,Kil-A-Bytes,2003,46256,191,11,Indiana,2019,2019in,2113.0,71759,"(39.9, -85.99)","[[40.48527, -86.1265951, '2019-04-11', '2019-04-13'], [39.5760289, -86.1952026, '2019-03-28', '2019-03-30'], [41.6789166, -86.1077188, '2019-03-08', '2019-03-10']]","[41.022981715131685, 24.880215281959824, 122.90602059025194]",188.80921758734345,62.93640586244782
frc135,135,Penn Robotics,1998,46545,193,10,Indiana,2019,2019in,1410.0,34995,"(41.69, -86.14)","[[40.48527, -86.1265951, '2019-04-11', '2019-04-13'], [41.6789166, -86.1077188, '2019-03-08', '2019-03-10'], [40.3985594, -86.87487899999999, '2019-03-22', '2019-03-24']]","[83.13745422663882, 1.836891964049575, 97.03474187593423]",182.0090880666226,60.66969602220754
frc1501,1501,Team THRUST,2005,46750,180,14,Indiana,2019,2019in,137.0,44853,"(40.9, -85.5)","[[40.48527, -86.1265951, '2019-04-11', '2019-04-13'], [39.5760289, -86.1952026, '2019-03-28', '2019-03-30'], [41.6789166, -86.1077188, '2019-03-08', '2019-03-10']]","[43.611523630888705, 98.46736640497039, 62.36846560776653]",204.44735564362563,68.1491185478752
frc1529,1529,CyberCards,2005,46227,23,44,Indiana,2019,2019in,3407.0,37380,"(39.68, -86.13)","[[39.5760289, -86.1952026, '2019-03-28', '2019-03-30'], [41.6789166, -86.1077188, '2019-03-08', '2019-03-10']]","[7.971817168733803, 137.93393526593533]",145.90575243466913,72.95287621733456
frc1555,1555,Cryonics,2005,46514,11,57,Indiana,2019,2019in,1046.0,44390,"(41.72, -85.97)","[[39.5760289, -86.1952026, '2019-03-28', '2019-03-30'], [41.6789166, -86.1077188, '2019-03-08', '2019-03-10']]","[148.40973075591043, 7.66672892321344]",156.07645967912387,78.03822983956194
frc1646,1646,Precision Guessworks,2005,47905,84,31,Indiana,2019,2019in,325.0,52174,"(40.4, -86.8)","[[40.48527, -86.1265951, '2019-04-11', '2019-04-13'], [41.6789166, -86.1077188, '2019-03-08', '2019-03-10'], [40.3985594, -86.87487899999999, '2019-03-22', '2019-03-24']]","[35.984097537733845, 95.37674499987294, 3.951187927480651]",135.31203046508745,45.10401015502915
frc1720,1720,PhyXTGears,2006,46957,275,3,Indiana,2019,2019in,1173.0,40694,"(40.39, -85.49)","[[40.48527, -86.1265951, '2019-04-11', '2019-04-13'], [41.6789166, -86.1077188, '2019-03-08', '2019-03-10'], [40.3985594, -86.87487899999999, '2019-03-22', '2019-03-24']]","[34.19953793199934, 94.61784875772432, 73.06071175419808]",201.87809844392174,67.29269948130725
frc1741,1741,Red Alert,2006,46143,122,22,Indiana,2019,2019in,995.0,63265,"(39.6, -86.1)","[[40.48527, -86.1265951, '2019-04-11', '2019-04-13'], [39.5760289, -86.1952026, '2019-03-28', '2019-03-30'], [41.6789166, -86.1077188, '2019-03-08', '2019-03-10']]","[61.09480377461831, 5.344111790342854, 143.448698504559]",209.88761406952017,69.9625380231734
frc1747,1747,Harrison Boiler Robotics,2006,47906,267,4,Indiana,2019,2019in,494.0,36101,"(40.5, -87.0)","[[40.48527, -86.1265951, '2019-04-11', '2019-04-13'], [39.5760289, -86.1952026, '2019-03-28', '2019-03-30'], [40.3985594, -86.87487899999999, '2019-03-22', '2019-03-24']]","[46.02026505138574, 76.7158721612315, 9.617126881890844]",132.3532640945081,44.117754698169364
frc2171,2171,RoboDogs,2007,46307,17,52,Indiana,2019,2019in,691.0,69071,"(41.4, -87.3)","[[41.6789166, -86.1077188, '2019-03-08', '2019-03-10'], [40.3985594, -86.87487899999999, '2019-03-22', '2019-03-24']]","[64.74719578787791, 72.60000053020366]",137.34719631808156,68.67359815904078
frc2197,2197,Las Pumas,2007,46552,152,17,Indiana,2019,2019in,109.0,55701,"(41.7, -86.49)","[[40.48527, -86.1265951, '2019-04-11', '2019-04-13'], [41.6789166, -86.1077188, '2019-03-08', '2019-03-10'], [40.3985594, -86.87487899999999, '2019-03-22', '2019-03-24']]","[85.94451383826134, 19.82908433017178, 92.03045277912662]",197.80405094755974,65.93468364918658
frc234,234,Cyber Blue,1999,46217,322,1,Indiana,2019,2019in,1367.0,60254,"(39.68, -86.2)","[[40.48527, -86.1265951, '2019-04-11', '2019-04-13'], [39.5760289, -86.1952026, '2019-03-28', '2019-03-30'], [41.6789166, -86.1077188, '2019-03-08', '2019-03-10']]","[55.69539513972886, 7.177456344233308, 138.0141054039933]",200.88695688795548,66.96231896265182
frc2867,2867,ElkLogics,2009,46516,94,25,Indiana,2019,2019in,1887.0,35670,"(41.66, -85.97)","[[40.48527, -86.1265951, '2019-04-11', '2019-04-13'], [39.5760289, -86.1952026, '2019-03-28', '2019-03-30'], [41.6789166, -86.1077188, '2019-03-08', '2019-03-10']]","[81.47548051081128, 144.28289775190885, 7.245075657267531]",233.00345391998766,77.66781797332922
frc2909,2909,Zebra Bots,2009,46975,14,54,Indiana,2019,2019in,68.0,40514,"(41.0, -86.3)","[[41.6789166, -86.1077188, '2019-03-08', '2019-03-10'], [40.3985594, -86.87487899999999, '2019-03-22', '2019-03-24']]","[47.90726799072659, 51.31991600490909]",99.22718399563567,49.613591997817835
frc292,292,PantherTech,1999,46979,18,51,Indiana,2019,2019in,112.0,70036,"(40.4, -86.3)","[[39.5760289, -86.1952026, '2019-03-28', '2019-03-30'], [41.6789166, -86.1077188, '2019-03-08', '2019-03-10']]","[57.12011006041236, 88.82303875413616]",145.94314881454852,72.97157440727426
frc3147,3147,Munster Horsepower,2010,46321,22,47,Indiana,2019,2019in,3118.0,72583,"(41.55, -87.5)","[[41.6789166, -86.1077188, '2019-03-08', '2019-03-10'], [40.3985594, -86.87487899999999, '2019-03-22', '2019-03-24']]","[72.65313381115958, 85.91820549091099]",158.57133930207056,79.28566965103528
frc3176,3176,Purple Precision,2010,46112,151,18,Indiana,2019,2019in,841.0,75738,"(39.87, -86.38)","[[40.48527, -86.1265951, '2019-04-11', '2019-04-13'], [39.5760289, -86.1952026, '2019-03-28', '2019-03-30'], [41.6789166, -86.1077188, '2019-03-08', '2019-03-10']]","[44.51904374417937, 22.544439682636995, 125.63499144039397]",192.69847486721034,64.23282495573677
frc3180,3180,MECHAlosaurs,2010,46181,26,42,Indiana,2019,2019in,108.0,59861,"(39.4, -86.1)","[[39.5760289, -86.1952026, '2019-03-28', '2019-03-30'], [41.6789166, -86.1077188, '2019-03-08', '2019-03-10']]","[13.167045088158108, 157.24620201273044]",170.41324710088855,85.20662355044428
frc3487,3487,Red Pride Robotics,2011,46168,19,50,Indiana,2019,2019in,940.0,61181,"(39.68, -86.4)","[[39.5760289, -86.1952026, '2019-03-28', '2019-03-30'], [40.3985594, -86.87487899999999, '2019-03-22', '2019-03-24']]","[13.069729997167995, 55.60566842106932]",68.67539841823731,34.337699209118654
