key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1018,1018,Pike RoboDevils,2003,46268,186,10,Indiana,2018,2018in,1879.0,41718,"(39.9, -86.23)","[[40.48527, -86.1265951, '2018-04-12', '2018-04-14'], [41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [39.6818979, -86.378766, '2018-03-23', '2018-03-25']]","[40.75026975979666, 122.91826894874734, 17.003130052323886]",180.67166876086787,60.223889586955956
frc1024,1024,Kil-A-Bytes,2003,46256,252,4,Indiana,2018,2018in,2113.0,71759,"(39.9, -85.99)","[[40.48527, -86.1265951, '2018-04-12', '2018-04-14'], [41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [39.6818979, -86.378766, '2018-03-23', '2018-03-25']]","[41.022981715131685, 122.90602059025194, 25.58396545253926]",189.51296775792287,63.17098925264096
frc135,135,Penn Robotics,1998,46545,159,16,Indiana,2018,2018in,1410.0,34995,"(41.69, -86.14)","[[40.48527, -86.1265951, '2018-04-12', '2018-04-14'], [41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [39.6818979, -86.378766, '2018-03-23', '2018-03-25']]","[83.13745422663882, 1.836891964049575, 139.12917700936774]",224.10352320005615,74.70117440001872
frc1501,1501,Team THRUST,2005,46750,199,9,Indiana,2018,2018in,137.0,44853,"(40.9, -85.5)","[[40.48527, -86.1265951, '2018-04-12', '2018-04-14'], [41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [40.499183, -86.91452620000001, '2018-03-29', '2018-03-31']]","[43.611523630888705, 62.36846560776653, 79.26532609876989]",185.24531533742513,61.748438445808375
frc1529,1529,CyberCards,2005,46227,71,30,Indiana,2018,2018in,3407.0,37380,"(39.68, -86.13)","[[40.48527, -86.1265951, '2018-04-12', '2018-04-14'], [41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [40.499183, -86.91452620000001, '2018-03-29', '2018-03-31']]","[55.55966401753581, 137.93393526593533, 70.16189748784929]",263.65549677132043,87.88516559044014
frc1555,1555,Cryonics,2005,46514,21,45,Indiana,2018,2018in,1046.0,44390,"(41.72, -85.97)","[[41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [40.499183, -86.91452620000001, '2018-03-29', '2018-03-31']]","[7.66672892321344, 97.60684214259796]",105.2735710658114,52.6367855329057
frc1646,1646,Precision Guessworks,2005,47905,24,39,Indiana,2018,2018in,325.0,52174,"(40.4, -86.8)","[[39.6818979, -86.378766, '2018-03-23', '2018-03-25'], [40.499183, -86.91452620000001, '2018-03-29', '2018-03-31']]","[54.34753596075155, 9.125662283465653]",63.4731982442172,31.7365991221086
frc1720,1720,PhyXTGears,2006,46957,205,6,Indiana,2018,2018in,1173.0,40694,"(40.39, -85.49)","[[40.48527, -86.1265951, '2018-04-12', '2018-04-14'], [39.6818979, -86.378766, '2018-03-23', '2018-03-25'], [40.499183, -86.91452620000001, '2018-03-29', '2018-03-31']]","[34.19953793199934, 67.88475179340674, 75.47078302525519]",177.55507275066128,59.18502425022043
frc1741,1741,Red Alert,2006,46143,281,3,Indiana,2018,2018in,995.0,63265,"(39.6, -86.1)","[[40.48527, -86.1265951, '2018-04-12', '2018-04-14'], [39.6818979, -86.378766, '2018-03-23', '2018-03-25'], [40.499183, -86.91452620000001, '2018-03-29', '2018-03-31']]","[61.09480377461831, 15.906171585194077, 75.59030025145309]",152.59127561126547,50.86375853708849
frc1747,1747,Harrison Boiler Robotics,2006,47906,306,2,Indiana,2018,2018in,494.0,36101,"(40.5, -87.0)","[[40.48527, -86.1265951, '2018-04-12', '2018-04-14'], [41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [39.6818979, -86.378766, '2018-03-23', '2018-03-25'], [40.499183, -86.91452620000001, '2018-03-29', '2018-03-31']]","[46.02026505138574, 93.74541849473604, 65.34263445000245, 4.502477094060965]",209.6107950901852,52.4026987725463
frc2171,2171,RoboDogs,2007,46307,110,24,Indiana,2018,2018in,691.0,69071,"(41.4, -87.3)","[[40.48527, -86.1265951, '2018-04-12', '2018-04-14'], [41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [39.6818979, -86.378766, '2018-03-23', '2018-03-25']]","[88.054683058212, 64.74719578787791, 128.08214411615083]",280.88402296224075,93.62800765408025
frc2197,2197,Las Pumas,2007,46552,20,47,Indiana,2018,2018in,109.0,55701,"(41.7, -86.49)","[[41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [39.6818979, -86.378766, '2018-03-23', '2018-03-25']]","[19.82908433017178, 139.37554517351407]",159.20462950368585,79.60231475184293
frc234,234,Cyber Blue,1999,46217,205,7,Indiana,2018,2018in,1367.0,60254,"(39.68, -86.2)","[[40.48527, -86.1265951, '2018-04-12', '2018-04-14'], [41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [39.6818979, -86.378766, '2018-03-23', '2018-03-25']]","[55.69539513972886, 138.0141054039933, 9.530450080593955]",203.23995062431615,67.74665020810538
frc2867,2867,ElkLogics,2009,46516,94,26,Indiana,2018,2018in,1887.0,35670,"(41.66, -85.97)","[[40.48527, -86.1265951, '2018-04-12', '2018-04-14'], [41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [39.6818979, -86.378766, '2018-03-23', '2018-03-25']]","[81.47548051081128, 7.245075657267531, 138.17118141301037]",226.8917375810892,75.63057919369639
frc292,292,PantherTech,1999,46979,33,34,Indiana,2018,2018in,112.0,70036,"(40.4, -86.3)","[[41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [40.499183, -86.91452620000001, '2018-03-29', '2018-03-31']]","[88.82303875413616, 33.10763260680231]",121.93067136093848,60.96533568046924
frc3147,3147,Munster Horsepower,2010,46321,86,27,Indiana,2018,2018in,3118.0,72583,"(41.55, -87.5)","[[40.48527, -86.1265951, '2018-04-12', '2018-04-14'], [41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [40.499183, -86.91452620000001, '2018-03-29', '2018-03-31']]","[102.71417596768957, 72.65313381115958, 78.7029690028093]",254.07027878165843,84.69009292721948
frc3176,3176,Purple Precision,2010,46112,171,15,Indiana,2018,2018in,841.0,75738,"(39.87, -86.38)","[[40.48527, -86.1265951, '2018-04-12', '2018-04-14'], [41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [40.499183, -86.91452620000001, '2018-03-29', '2018-03-31']]","[44.51904374417937, 125.63499144039397, 51.81310475846476]",221.9671399430381,73.98904664767936
frc3180,3180,MECHAlosaurs,2010,46181,16,48,Indiana,2018,2018in,108.0,59861,"(39.4, -86.1)","[[39.6818979, -86.378766, '2018-03-23', '2018-03-25'], [40.499183, -86.91452620000001, '2018-03-29', '2018-03-31']]","[24.493446465246233, 87.30186834815659]",111.79531481340283,55.89765740670141
frc3487,3487,Red Pride Robotics,2011,46168,95,25,Indiana,2018,2018in,940.0,61181,"(39.68, -86.4)","[[40.48527, -86.1265951, '2018-04-12', '2018-04-14'], [39.6818979, -86.378766, '2018-03-23', '2018-03-25'], [40.499183, -86.91452620000001, '2018-03-29', '2018-03-31']]","[57.417632173418006, 1.1394773519007655, 62.752014893317835]",121.3091244186366,40.4363748062122
frc3494,3494,The Quadrangles,2011,47401,35,33,Indiana,2018,2018in,495.0,45415,"(39.1, -86.4)","[[41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [40.499183, -86.91452620000001, '2018-03-29', '2018-03-31']]","[178.60766910432125, 100.33911169994579]",278.94678080426706,139.47339040213353
frc3559,3559,Thundercats,2011,47546,20,46,Indiana,2018,2018in,170.0,55549,"(38.4, -86.9)","[[39.6818979, -86.378766, '2018-03-23', '2018-03-25'], [40.499183, -86.91452620000001, '2018-03-29', '2018-03-31']]","[92.76703824935873, 144.81879297744175]",237.58583122680048,118.79291561340024
frc3865,3865,Riley WildBots,2011,46613,24,38,Indiana,2018,2018in,3815.0,28777,"(41.66, -86.26)","[[41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [40.499183, -86.91452620000001, '2018-03-29', '2018-03-31']]","[7.987450257078252, 87.08955660908941]",95.07700686616766,47.53850343308383
frc3936,3936,RoboBlitz,2012,46360,173,14,Indiana,2018,2018in,564.0,42396,"(41.7, -86.9)","[[40.48527, -86.1265951, '2018-04-12', '2018-04-14'], [41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [39.6818979, -86.378766, '2018-03-23', '2018-03-25']]","[93.04088885947733, 41.01087273716609, 141.91774427866565]",275.9695058753091,91.9898352917697
frc3940,3940,CyberTooth,2012,46901,184,11,Indiana,2018,2018in,271.0,37072,"(40.5, -86.2)","[[40.48527, -86.1265951, '2018-04-12', '2018-04-14'], [41.6789166, -86.1077188, '2018-03-09', '2018-03-11'], [39.6818979, -86.378766, '2018-03-23', '2018-03-25']]","[3.998164747728548, 81.49575421593491, 57.23414609384103]",142.7280650575045,47.57602168583483
