key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1,1,The Juggernauts,1997,48340,47.0,212.0,Michigan,2016,2016fim,3237.0,28929,"(42.67, -83.29)","[[None, None, '2016-04-13', '2016-04-16'], [43.0114011, -83.712981, '2016-03-03', '2016-03-05'], [42.9111587, -82.47544959999999, '2016-03-24', '2016-03-26']]","[5879.123939159891, 31.8909338800539, 44.63121873531429]",5955.646091775259,1985.2153639250864
frc1023,1023,Bedford Express,2003,48182,262.0,4.0,Michigan,2016,2016fim,548.0,64076,"(41.79, -83.59)","[[None, None, '2016-04-13', '2016-04-16'], [42.355419, -83.4085504, '2016-03-24', '2016-03-26'], [42.6564663, -83.3490497, '2016-03-03', '2016-03-05']]","[5889.948452767867, 40.12435593833784, 61.06788479496446]",5991.140693501169,1997.046897833723
frc1025,1025,IMPI Robotics,2003,48220,102.0,88.0,Michigan,2016,2016fim,5036.0,44986,"(42.46, -83.14)","[[None, None, '2016-04-13', '2016-04-16'], [42.9111587, -82.47544959999999, '2016-03-24', '2016-03-26'], [42.4694756, -83.2633032, '2016-03-03', '2016-03-05']]","[5870.368862578069, 45.98983506194883, 6.3352344860942935]",5922.693932126112,1974.2313107087039
frc107,107,Team R.O.B.O.T.I.C.S.,1997,49423,175.0,34.0,Michigan,2016,2016fim,580.0,47522,"(42.7, -86.1)","[[None, None, '2016-04-13', '2016-04-16'], [44.01417960000001, -83.9549559, '2016-03-03', '2016-03-05'], [42.9639355, -85.8889465, '2016-03-24', '2016-03-26']]","[6022.082382181103, 141.07940683466515, 21.140028480341783]",6184.30181749611,2061.43393916537
frc1076,1076,Pi Hi Samurai,2003,48103,56.0,166.0,Michigan,2016,2016fim,815.0,75559,"(42.3, -83.9)","[[42.565648, -83.9274081, '2016-03-31', '2016-04-02'], [42.2916379, -85.2355157, '2016-03-10', '2016-03-12']]","[18.38928838897085, 68.43616075076193]",86.82544913973278,43.41272456986639
frc1188,1188,Ravens,2003,48073,70.0,112.0,Michigan,2016,2016fim,4446.0,58755,"(42.52, -83.16)","[[42.355419, -83.4085504, '2016-03-24', '2016-03-26'], [42.4694756, -83.2633032, '2016-03-03', '2016-03-05']]","[17.044907274627356, 6.325036676153673]",23.36994395078103,11.684971975390514
frc1189,1189,The Gearheads,2003,48236,62.0,148.0,Michigan,2016,2016fim,4073.0,91782,"(42.42, -82.9)","[[42.4867326, -83.02047549999999, '2016-03-17', '2016-03-19'], [42.6564663, -83.3490497, '2016-03-03', '2016-03-05']]","[7.6900552481773365, 28.1390545957487]",35.829109843926034,17.914554921963017
frc123,123,Team - Cosmos,1997,48212,122.0,72.0,Michigan,2016,2016fim,7298.0,23694,"(42.41, -83.05)","[[42.4867326, -83.02047549999999, '2016-03-17', '2016-03-19'], [None, None, '2016-04-13', '2016-04-16'], [42.4694756, -83.2633032, '2016-03-03', '2016-03-05']]","[5.507164633510075, 5865.50957149174, 11.652243368060203]",5882.66897949331,1960.8896598311032
frc1243,1243,Dragons,2004,48473,34.0,276.0,Michigan,2016,2016fim,382.0,54990,"(42.9, -83.8)","[[43.0114011, -83.712981, '2016-03-10', '2016-03-12'], [42.570886, -84.4353129, '2016-03-24', '2016-03-26']]","[8.865801225667143, 39.511125931528255]",48.3769271571954,24.1884635785977
frc1250,1250,Gator-Bots,2004,48124,153.0,44.0,Michigan,2016,2016fim,3584.0,58074,"(42.3, -83.25)","[[None, None, '2016-04-13', '2016-04-16'], [42.355419, -83.4085504, '2016-03-24', '2016-03-26'], [42.6564663, -83.3490497, '2016-03-03', '2016-03-05']]","[5875.124604110743, 8.976148231287613, 25.119631475404862]",5909.220383817436,1969.7401279391454
