key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1080,1080,Resurgence Robotics,2003,23231,42,74,Virginia,2018,2018chs,393.0,53705,"(37.4, -77.3)","[[37.5736027, -77.4636598, '2018-03-23', '2018-03-25'], [36.8804329, -76.3709524, '2018-03-16', '2018-03-18']]","[14.974190954305275, 62.565010298886314]",77.53920125319159,38.769600626595796
frc1086,1086,Blue Cheese,2003,23059,128,29,Virginia,2018,2018chs,695.0,104163,"(37.7, -77.5)","[[38.99546989999999, -76.9415131, '2018-03-28', '2018-03-31'], [37.5736027, -77.4636598, '2018-03-23', '2018-03-25'], [37.6756382, -77.5996397, '2018-03-09', '2018-03-11']]","[94.3624024396975, 8.942028029160728, 5.71358068582499]",109.01801115468322,36.339337051561074
frc1111,1111,Power Hawks Robotics,2003,21037,93,46,Maryland,2018,2018chs,1194.0,100242,"(38.9, -76.5)","[[38.99546989999999, -76.9415131, '2018-03-28', '2018-03-31'], [38.797249, -76.993634, '2018-03-16', '2018-03-18'], [38.750849, -77.1432134, '2018-03-09', '2018-03-11']]","[24.677798853579155, 27.554572968612643, 36.19997620488407]",88.43234802707586,29.47744934235862
frc1123,1123,AIM ⛟ Robotics,2003,22030,27,93,Virginia,2018,2018chs,2918.0,102140,"(38.84, -77.34)","[[37.5736027, -77.4636598, '2018-03-23', '2018-03-25'], [38.750849, -77.1432134, '2018-03-09', '2018-03-11']]","[87.60538137243627, 12.274493321627418]",99.87987469406369,49.939937347031844
frc1137,1137,Rocket Sauce,2003,23109,22,102,Virginia,2018,2018chs,106.0,48984,"(37.43, -76.32)","[[38.8453326, -77.6298068, '2018-03-02', '2018-03-04'], [36.8804329, -76.3709524, '2018-03-16', '2018-03-18']]","[120.91057289822757, 38.002421205575295]",158.91299410380287,79.45649705190144
frc116,116,Epsilon Delta,1996,20170,74,56,Virginia,2018,2018chs,4706.0,104371,"(38.98, -77.38)","[[38.99546989999999, -76.9415131, '2018-03-28', '2018-03-31'], [38.750849, -77.1432134, '2018-03-09', '2018-03-11'], [38.8453326, -77.6298068, '2018-03-02', '2018-03-04']]","[23.630660072946394, 20.32046044177608, 16.356757542459025]",60.3078780571815,20.102626019060498
frc122,122,NASA Knights,1997,23666,129,27,Virginia,2018,2018chs,2517.0,55415,"(37.06, -76.41)","[[38.99546989999999, -76.9415131, '2018-03-28', '2018-03-31'], [38.8453326, -77.6298068, '2018-03-02', '2018-03-04'], [36.8804329, -76.3709524, '2018-03-16', '2018-03-18']]","[136.6023526538942, 139.99431395077184, 12.569655286903265]",289.1663218915693,96.38877396385642
frc1262,1262,the STAGS,2004,24112,257,5,Virginia,2018,2018chs,215.0,32566,"(36.7, -79.9)","[[38.99546989999999, -76.9415131, '2018-03-28', '2018-03-31'], [37.5736027, -77.4636598, '2018-03-23', '2018-03-25'], [37.6756382, -77.5996397, '2018-03-09', '2018-03-11']]","[226.34004887105436, 147.3784209688194, 143.64159078195402]",517.3600606218278,172.45335354060924
frc1389,1389,The Body Electric ,2004,20817,23,99,Maryland,2018,2018chs,2613.0,170293,"(39.0, -77.16)","[[38.797249, -76.993634, '2018-03-16', '2018-03-18'], [38.750849, -77.1432134, '2018-03-09', '2018-03-11']]","[16.61402373561105, 17.210341314033666]",33.82436504964471,16.912182524822356
frc1413,1413,Skrappy 1413,2004,23968,46,70,Virginia,2018,2018chs,26.0,27250,"(36.72, -78.51)","[[37.5736027, -77.4636598, '2018-03-23', '2018-03-25'], [37.6756382, -77.5996397, '2018-03-09', '2018-03-11']]","[82.46904121431687, 82.85486453056146]",165.32390574487835,82.66195287243917
frc1418,1418,Vae Victis,2004,22043,162,21,Virginia,2018,2018chs,5099.0,103972,"(38.9, -77.19)","[[38.99546989999999, -76.9415131, '2018-03-28', '2018-03-31'], [38.750849, -77.1432134, '2018-03-09', '2018-03-11'], [38.8453326, -77.6298068, '2018-03-02', '2018-03-04']]","[14.917547430425497, 10.593610432774895, 24.01382743471722]",49.52498529791761,16.508328432639203
