key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1258,1258,SeaBot,2004,98116,33,112,Washington,2018,2018pnw,7523.0,74274,"(47.58, -122.4)","[[47.3419907, -122.1719807, '2018-03-29', '2018-03-31'], [47.8687686, -122.1340012, '2018-03-23', '2018-03-25']]","[19.60826147677953, 23.489717885049018]",43.09797936182855,21.548989680914275
frc1294,1294,Top Gun,2004,98074,24,127,Washington,2018,2018pnw,2411.0,143686,"(47.61, -122.04)","[[48.4237437, -122.3274673, '2018-03-02', '2018-03-04'], [47.8687686, -122.1340012, '2018-03-23', '2018-03-25']]","[57.779574426883435, 18.406529897872346]",76.18610432475577,38.09305216237789
frc1318,1318,Issaquah Robotics Society ,2004,98027,239,7,Washington,2018,2018pnw,469.0,100644,"(47.5, -122.0)","[[45.532141, -122.6693299, '2018-04-04', '2018-04-07'], [47.3419907, -122.1719807, '2018-03-29', '2018-03-31'], [48.4237437, -122.3274673, '2018-03-02', '2018-03-04'], [46.5890932, -120.4864208, '2018-03-15', '2018-03-17']]","[139.62017743041932, 13.571158613457024, 65.60539733340781, 95.22035832526319]",314.0170917025473,78.50427292563683
frc1359,1359,Scalawags,2004,97355,90,58,Oregon,2018,2018pnw,137.0,46641,"(44.5, -122.8)","[[45.42752039999999, -122.7024808, '2018-03-29', '2018-03-31'], [45.30742360000001, -122.747698, '2018-03-08', '2018-03-10'], [45.532141, -122.6693299, '2018-04-04', '2018-04-07']]","[64.22682714189355, 55.81399961171713, 71.56050218280383]",191.60132893641452,63.86710964547151
frc1425,1425,Error Code Xero,2004,97070,317,3,Oregon,2018,2018pnw,1098.0,58662,"(45.31, -122.78)","[[45.30742360000001, -122.747698, '2018-03-08', '2018-03-10'], [45.532141, -122.6693299, '2018-04-04', '2018-04-07'], [47.3419907, -122.1719807, '2018-03-29', '2018-03-31']]","[1.5840789095311492, 16.257634556285918, 143.33238372231696]",161.17409718813403,53.724699062711345
frc1432,1432,Metal Beavers,2004,97206,50,80,Oregon,2018,2018pnw,7291.0,50694,"(45.48, -122.6)","[[45.42752039999999, -122.7024808, '2018-03-29', '2018-03-31'], [45.356123, -122.5972761, '2018-03-01', '2018-03-03']]","[6.160033615167978, 8.555867471551005]",14.715901086718983,7.357950543359491
frc1510,1510,Wildcats,2005,97229,117,37,Oregon,2018,2018pnw,2831.0,100063,"(45.55, -122.81)","[[45.42752039999999, -122.7024808, '2018-03-29', '2018-03-31'], [45.356123, -122.5972761, '2018-03-01', '2018-03-03'], [45.532141, -122.6693299, '2018-04-04', '2018-04-07']]","[9.940930503485955, 16.916646977925392, 6.937215815398112]",33.79479329680946,11.264931098936486
frc1540,1540,Flaming Chickens,2005,97225,101,51,Oregon,2018,2018pnw,3663.0,71746,"(45.5, -122.78)","[[45.356123, -122.5972761, '2018-03-01', '2018-03-03'], [45.30742360000001, -122.747698, '2018-03-08', '2018-03-10'], [45.532141, -122.6693299, '2018-04-04', '2018-04-07']]","[13.329421703832471, 13.391648643462334, 5.813606152106913]",32.53467649940172,10.84489216646724
frc1571,1571,CALibrate Robotics,2005,97030,57,68,Oregon,2018,2018pnw,4862.0,43071,"(45.51, -122.43)","[[45.42752039999999, -122.7024808, '2018-03-29', '2018-03-31'], [45.356123, -122.5972761, '2018-03-01', '2018-03-03']]","[14.413617455795777, 13.381995097599875]",27.79561255339565,13.897806276697825
frc1595,1595,The Dragons,2005,99208,91,57,Washington,2018,2018pnw,1001.0,53820,"(47.8, -117.5)","[[45.532141, -122.6693299, '2018-04-04', '2018-04-07'], [48.4237437, -122.3274673, '2018-03-02', '2018-03-04'], [47.68340310000001, -117.292742, '2018-03-22', '2018-03-24']]","[291.39044835554967, 227.44378437954614, 12.5767322706329]",531.4109650057287,177.1369883352429
frc1778,1778,Chill Out,2006,98043,225,10,Washington,2018,2018pnw,4886.0,58865,"(47.79, -122.31)","[[45.532141, -122.6693299, '2018-04-04', '2018-04-07'], [47.3086637, -122.2199762, '2018-03-16', '2018-03-18'], [47.3419907, -122.1719807, '2018-03-29', '2018-03-31']]","[156.89279216117086, 33.51863973016425, 31.61643926911329]",222.0278711604484,74.00929038681613
frc1899,1899,Saints Robotics,2006,98008,24,129,Washington,2018,2018pnw,4437.0,92986,"(47.61, -122.11)","[[47.3419907, -122.1719807, '2018-03-29', '2018-03-31'], [48.4237437, -122.3274673, '2018-03-02', '2018-03-04']]","[18.741389921683442, 57.118612357561524]",75.86000227924497,37.93000113962248
frc1983,1983,Skunk Works Robotics,2007,98108,225,11,Washington,2018,2018pnw,2989.0,52232,"(47.54, -122.31)","[[45.532141, -122.6693299, '2018-04-04', '2018-04-07'], [47.3086637, -122.2199762, '2018-03-16', '2018-03-18'], [47.8687686, -122.1340012, '2018-03-23', '2018-03-25']]","[139.7414843683214, 16.52944834054441, 24.151008060571016]",180.42194076943684,60.14064692314562
frc2046,2046,Bear Metal,2007,98038,317,4,Washington,2018,2018pnw,469.0,95043,"(47.4, -121.9)","[[45.356123, -122.5972761, '2018-03-01', '2018-03-03'], [45.532141, -122.6693299, '2018-04-04', '2018-04-07'], [47.3086637, -122.2199762, '2018-03-16', '2018-03-18'], [47.3419907, -122.1719807, '2018-03-29', '2018-03-31']]","[145.05232304230213, 134.13790204841297, 16.292875164092628, 13.378588485982492]",308.8616887407902,77.21542218519755
frc2147,2147,CHUCK,2007,99212,124,33,Washington,2018,2018pnw,1581.0,52161,"(47.67, -117.32)","[[45.532141, -122.6693299, '2018-04-04', '2018-04-07'], [48.4237437, -122.3274673, '2018-03-02', '2018-03-04'], [47.68340310000001, -117.292742, '2018-03-22', '2018-03-24']]","[294.2961088078072, 237.71186873273868, 1.5732078629701334]",533.581185403516,177.86039513450532
