key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1027,1027,Project Jabberwocky,2003,01089,37,116,Massachusetts,2015,2015ne,1699.0,54126.0,"(42.12, -72.64)","[[42.3412352, -71.08452299999999, '2015-03-26', '2015-03-28'], [41.6238514, -71.0067935, '2015-03-12', '2015-03-14']]","[81.23460663491541, 90.93860228078897]",172.17320891570438,86.08660445785219
frc1058,1058,PVC Pirates,2003,03053,111,43,New Hampshire,2015,2015ne,583.0,92053.0,"(42.9, -71.4)","[[42.53460860000001, -71.10908049999999, '2015-03-06', '2015-03-08'], [42.27410020000001, -71.8107246, '2015-04-08', '2015-04-11'], [43.1397577, -70.9344539, '2015-03-20', '2015-03-22']]","[29.24705600957094, 48.013695282765404, 28.808777251249097]",106.06952854358545,35.35650951452848
frc1071,1071,MAX,2003,06716,43,103,Connecticut,2015,2015ne,816.0,83993.0,"(41.6, -72.98)","[[41.604199, -73.0265679, '2015-02-27', '2015-03-01'], [41.9210684, -71.5382698, '2015-03-20', '2015-03-22']]","[2.4295862929640037, 77.72378595334932]",80.15337224631332,40.07668612315666
frc1073,1073,The Force Team,2003,03049,96,52,New Hampshire,2015,2015ne,242.0,113125.0,"(42.75, -71.58)","[[42.3412352, -71.08452299999999, '2015-03-26', '2015-03-28'], [42.53460860000001, -71.10908049999999, '2015-03-06', '2015-03-08'], [42.27410020000001, -71.8107246, '2015-04-08', '2015-04-11']]","[37.8889628518698, 28.230269854615397, 34.89757244072709]",101.01680514721228,33.67226838240409
frc1099,1099,DiscoTechs,2003,06804,92,57,Connecticut,2015,2015ne,832.0,107008.0,"(41.47, -73.39)","[[41.604199, -73.0265679, '2015-02-27', '2015-03-01'], [42.27410020000001, -71.8107246, '2015-04-08', '2015-04-11'], [41.9210684, -71.5382698, '2015-03-20', '2015-03-22']]","[20.99763174068481, 98.56907194879342, 100.71139446404455]",220.27809815352276,73.42603271784093
frc1100,1100,The T-Hawks,2003,01532,230,6,Massachusetts,2015,2015ne,766.0,108415.0,"(42.32, -71.63)","[[42.53460860000001, -71.10908049999999, '2015-03-06', '2015-03-08'], [42.27410020000001, -71.8107246, '2015-04-08', '2015-04-11'], [41.9210684, -71.5382698, '2015-03-20', '2015-03-22']]","[30.47892180681007, 9.787413244779668, 27.934458583577953]",68.20079363516768,22.73359787838923
frc1124,1124,UberBots,2003,06001,157,26,Connecticut,2015,2015ne,784.0,113838.0,"(41.79, -72.86)","[[41.7652258, -72.7010105, '2015-03-27', '2015-03-29'], [41.604199, -73.0265679, '2015-02-27', '2015-03-01'], [41.6238514, -71.0067935, '2015-03-12', '2015-03-14'], [42.27410020000001, -71.8107246, '2015-04-08', '2015-04-11']]","[8.389463698981375, 15.448476869847488, 96.52313751930593, 63.49206043797189]",183.8531385261067,45.963284631526676
frc1153,1153,The Revolution,2003,02081,35,120,Massachusetts,2015,2015ne,1031.0,93416.0,"(42.15, -71.26)","[[42.53460860000001, -71.10908049999999, '2015-03-06', '2015-03-08'], [41.9210684, -71.5382698, '2015-03-20', '2015-03-22']]","[27.64830002075823, 21.32247742601178]",48.970777446770015,24.485388723385007
frc121,121,Rhode Warriors,1996,02842,31,133,Rhode Island,2015,2015ne,1268.0,69495.0,"(41.52, -71.28)","[[42.3412352, -71.08452299999999, '2015-03-26', '2015-03-28'], [41.6238514, -71.0067935, '2015-03-12', '2015-03-14']]","[57.56741147384795, 15.869433998878703]",73.43684547272665,36.71842273636332
frc1247,1247,"Blood, Sweat, and Gears",2004,03260,10,178,New Hampshire,2015,2015ne,33.0,73229.0,"(43.37, -71.94)","[[43.1397577, -70.9344539, '2015-03-20', '2015-03-22'], [42.7535148, -71.4957937, '2015-02-26', '2015-02-28']]","[53.16803795666784, 48.13064140618636]",101.2986793628542,50.6493396814271
