key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1080,1080,Resurgence Robotics,2003,23231,21,105,Virginia,2019,2019chs,393.0,53705,"(37.4, -77.3)","[[37.6756382, -77.5996397, '2019-03-01', '2019-03-03'], [36.8804329, -76.3709524, '2019-03-15', '2019-03-17']]","[25.14221905824983, 62.565010298886314]",87.70722935713614,43.85361467856807
frc1086,1086,Blue Cheese,2003,23059,102,38,Virginia,2019,2019chs,695.0,104163,"(37.7, -77.5)","[[38.8314936, -77.3114889, '2019-04-10', '2019-04-13'], [37.2108556, -80.4593477, '2019-03-29', '2019-03-31'], [37.6756382, -77.5996397, '2019-03-01', '2019-03-03']]","[78.7129798582985, 166.15039938538257, 5.71358068582499]",250.57695992950605,83.52565330983535
frc1111,1111,Power Hawks Robotics,2003,21037,99,43,Maryland,2019,2019chs,1194.0,100242,"(38.9, -76.5)","[[38.8314936, -77.3114889, '2019-04-10', '2019-04-13'], [38.9813702, -77.12766289999999, '2019-03-08', '2019-03-10'], [39.3947049, -76.7769673, '2019-03-15', '2019-03-17']]","[44.01681076474672, 34.27613295457665, 37.22836483131217]",115.52130855063555,38.50710285021185
frc1123,1123,AIM ⛟ Robotics,2003,22030,78,56,Virginia,2019,2019chs,2918.0,102140,"(38.84, -77.34)","[[38.8314936, -77.3114889, '2019-04-10', '2019-04-13'], [38.9813702, -77.12766289999999, '2019-03-08', '2019-03-10'], [38.8453326, -77.6298068, '2019-03-01', '2019-03-03']]","[1.6463290514014024, 15.035281036279631, 15.638283066637896]",32.31989315431893,10.773297718106312
frc1137,1137,Rocket Sauce,2003,23109,0,129,Virginia,2019,2019chs,106.0,48984,"(37.43, -76.32)",[],[],0.0,0.0
frc116,116,Epsilon Delta,1996,20170,52,67,Virginia,2019,2019chs,4706.0,104371,"(38.98, -77.38)","[[38.797249, -76.993634, '2019-03-22', '2019-03-24'], [38.8453326, -77.6298068, '2019-03-01', '2019-03-03']]","[24.34719563108669, 16.356757542459025]",40.70395317354571,20.351976586772857
frc122,122,NASA Knights,1997,23666,48,71,Virginia,2019,2019chs,2517.0,55415,"(37.06, -76.41)","[[37.6756382, -77.5996397, '2019-03-01', '2019-03-03'], [36.8804329, -76.3709524, '2019-03-15', '2019-03-17']]","[78.03813556046292, 12.569655286903265]",90.60779084736619,45.303895423683095
frc1262,1262,the STAGS,2004,24112,214,11,Virginia,2019,2019chs,215.0,32566,"(36.7, -79.9)","[[38.8314936, -77.3114889, '2019-04-10', '2019-04-13'], [37.2108556, -80.4593477, '2019-03-29', '2019-03-31'], [37.6756382, -77.5996397, '2019-03-01', '2019-03-03']]","[204.17351166478525, 46.89539135920115, 143.64159078195402]",394.7104938059404,131.57016460198014
frc1389,1389,The Body Electric ,2004,20817,32,91,Maryland,2019,2019chs,2613.0,170293,"(39.0, -77.16)","[[38.9813702, -77.12766289999999, '2019-03-08', '2019-03-10'], [39.3947049, -76.7769673, '2019-03-15', '2019-03-17']]","[2.163805271137561, 34.118905497677815]",36.28271076881538,18.14135538440769
frc1413,1413,Skrappy 1413,2004,23968,99,42,Virginia,2019,2019chs,26.0,27250,"(36.72, -78.51)","[[38.8314936, -77.3114889, '2019-04-10', '2019-04-13'], [37.2108556, -80.4593477, '2019-03-29', '2019-03-31'], [37.6756382, -77.5996397, '2019-03-01', '2019-03-03'], [36.8804329, -76.3709524, '2019-03-15', '2019-03-17']]","[159.71715086863898, 113.04933157575195, 82.85486453056146, 119.13021211005801]",474.7515590850104,118.6878897712526
frc1418,1418,Vae Victis,2004,22043,224,9,Virginia,2019,2019chs,5099.0,103972,"(38.9, -77.19)","[[38.8314936, -77.3114889, '2019-04-10', '2019-04-13'], [38.797249, -76.993634, '2019-03-22', '2019-03-24'], [38.8453326, -77.6298068, '2019-03-01', '2019-03-03']]","[8.078147591329648, 12.744931657136446, 24.01382743471722]",44.836906683183315,14.945635561061104
frc1522,1522,DOTM - Defenders of the Multiverse  : Hanover High School,2005,23116,39,84,Virginia,2019,2019chs,433.0,102891,"(37.7, -77.3)","[[37.2108556, -80.4593477, '2019-03-29', '2019-03-31'], [37.6756382, -77.5996397, '2019-03-01', '2019-03-03']]","[176.92949799131745, 16.5080999706343]",193.43759796195175,96.71879898097588
frc1598,1598,TeamTalon 1598,2005,24541,14,122,Virginia,2019,2019chs,387.0,32931,"(36.6, -79.5)","[[37.2108556, -80.4593477, '2019-03-29', '2019-03-31'], [37.6756382, -77.5996397, '2019-03-01', '2019-03-03']]","[67.7987153054034, 128.48546967564033]",196.28418498104372,98.14209249052186
frc1599,1599,CircuiTree,2005,23116,157,22,Virginia,2019,2019chs,433.0,102891,"(37.7, -77.3)","[[38.8314936, -77.3114889, '2019-04-10', '2019-04-13'], [37.6756382, -77.5996397, '2019-03-01', '2019-03-03'], [36.8804329, -76.3709524, '2019-03-15', '2019-03-17']]","[78.04517468286447, 16.5080999706343, 76.25312307644953]",170.8063977299483,56.93546590998276
frc1610,1610,⛴ Blackwater Robotics ⛴,2005,23851,204,15,Virginia,2019,2019chs,128.0,36584,"(36.7, -77.0)","[[38.8314936, -77.3114889, '2019-04-10', '2019-04-13'], [37.6756382, -77.5996397, '2019-03-01', '2019-03-03'], [36.8804329, -76.3709524, '2019-03-15', '2019-03-17']]","[147.9889128701205, 74.97422200918439, 37.039618534563076]",260.00275341386794,86.66758447128932
frc1629,1629,Garrett Coalition (GaCo),2005,21520,228,8,Maryland,2019,2019chs,34.0,55278,"(39.6, -79.3)","[[38.8314936, -77.3114889, '2019-04-10', '2019-04-13'], [39.3947049, -76.7769673, '2019-03-15', '2019-03-17'], [38.8453326, -77.6298068, '2019-03-01', '2019-03-03']]","[119.14971402468073, 135.58886544033345, 103.64032995207562]",358.3789094170898,119.45963647236327
frc1719,1719,The Umbrella Corporation,2006,21208,100,41,Maryland,2019,2019chs,2752.0,67244,"(39.38, -76.72)","[[38.8314936, -77.3114889, '2019-04-10', '2019-04-13'], [39.3947049, -76.7769673, '2019-03-15', '2019-03-17'], [38.8453326, -77.6298068, '2019-03-01', '2019-03-03']]","[49.41974860692637, 3.213896898899731, 61.2451155333766]",113.8787610392027,37.95958701306757
frc1727,1727,REX,2006,21093,114,33,Maryland,2019,2019chs,1805.0,82649,"(39.44, -76.64)","[[38.8314936, -77.3114889, '2019-04-10', '2019-04-13'], [38.9813702, -77.12766289999999, '2019-03-08', '2019-03-10'], [38.797249, -76.993634, '2019-03-22', '2019-03-24']]","[55.34828055727167, 41.05987899195762, 48.23964764531745]",144.64780719454671,48.21593573151557
