key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc422,422,Mech Tech Dragons,2000,23220,245.0,5.0,Virginia,2016,2016chs,7400.0,32684,"(37.55, -77.46)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [37.2108556, -80.4593477, '2016-03-11', '2016-03-13'], [37.8489894, -77.41963489999999, '2016-03-24', '2016-03-26']]","[103.60747629279808, 166.7028859756602, 20.738546344981366]",291.04890861343966,97.01630287114655
frc4286,4286,Imperial Robotics,2012,23111,110.0,38.0,Virginia,2016,2016chs,467.0,67346,"(37.6, -77.3)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [37.8489894, -77.41963489999999, '2016-03-24', '2016-03-26'], [36.8804329, -76.3709524, '2016-03-18', '2016-03-20']]","[98.20279938933898, 18.3800737136642, 71.31636414921078]",187.89923725221396,62.63307908407132
frc4464,4464,Team Illusion,2013,20707,39.0,84.0,Maryland,2016,2016chs,2827.0,76549,"(39.1, -76.88)","[[38.9813702, -77.12766289999999, '2016-03-11', '2016-03-13'], [39.559127, -76.2876536, '2016-03-18', '2016-03-20']]","[15.635814845551248, 44.83680077720109]",60.47261562275234,30.23630781137617
frc4466,4466,Robo Hamsters,2013,22701,8.0,129.0,Virginia,2016,2016chs,192.0,59808,"(38.4, -78.0)","[[37.2108556, -80.4593477, '2016-03-11', '2016-03-13'], [37.8489894, -77.41963489999999, '2016-03-24', '2016-03-26']]","[157.58824441542512, 49.4383382396935]",207.02658265511863,103.51329132755932
frc4472,4472,SuperNOVA,2013,22192,40.0,83.0,Virginia,2016,2016chs,2879.0,98169,"(38.68, -77.32)","[[39.559127, -76.2876536, '2016-03-18', '2016-03-20'], [38.8453326, -77.6298068, '2016-03-04', '2016-03-06']]","[82.18905182292669, 20.24863479154842]",102.4376866144751,51.21884330723755
frc449,449,The Blair Robot Project,2000,20901,108.0,40.0,Maryland,2016,2016chs,6468.0,93023,"(39.02, -77.01)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [38.9813702, -77.12766289999999, '2016-03-11', '2016-03-13'], [36.8804329, -76.3709524, '2016-03-18', '2016-03-20']]","[4.055897313074617, 6.871159431099459, 151.63444428098828]",162.56150102516236,54.187167008387455
frc4505,4505,McDonogh Robotics,2013,21117,142.0,24.0,Maryland,2016,2016chs,1654.0,76645,"(39.43, -76.8)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [38.9211853, -76.5587475, '2016-03-24', '2016-03-26'], [38.8453326, -77.6298068, '2016-03-04', '2016-03-06']]","[30.922822261153495, 37.41401778740056, 60.11624520886746]",128.45308525742152,42.81769508580717
frc4514,4514,Calvert STEAM Works,2013,20639,46.0,71.0,Maryland,2016,2016chs,340.0,123906,"(38.61, -76.6)","[[38.9813702, -77.12766289999999, '2016-03-11', '2016-03-13'], [38.9211853, -76.5587475, '2016-03-24', '2016-03-26']]","[38.308723366721104, 21.580563290821907]",59.88928665754301,29.944643328771505
frc4538,4538,Enginuity,2013,23601,17.0,112.0,Virginia,2016,2016chs,3362.0,50068,"(37.06, -76.46)","[[38.8453326, -77.6298068, '2016-03-04', '2016-03-06'], [36.8804329, -76.3709524, '2016-03-18', '2016-03-20']]","[138.71610070663144, 13.326829454470808]",152.04293016110225,76.02146508055112
frc4541,4541,CAV-ineers,2013,21144,34.0,94.0,Maryland,2016,2016chs,1992.0,91719,"(39.12, -76.69)","[[39.559127, -76.2876536, '2016-03-18', '2016-03-20'], [38.8453326, -77.6298068, '2016-03-04', '2016-03-06']]","[37.17841844739896, 54.030151992531046]",91.20857043993001,45.60428521996501
frc4638,4638,Jagbots,2013,20874,98.0,43.0,Maryland,2016,2016chs,2704.0,84560,"(39.15, -77.29)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [38.9813702, -77.12766289999999, '2016-03-11', '2016-03-13'], [39.559127, -76.2876536, '2016-03-18', '2016-03-20']]","[21.558674497034755, 14.544047400733067, 60.64989738588428]",96.75261928365211,32.250873094550705
frc4714,4714,The Millennium Falcons,2013,23225,7.0,130.0,Virginia,2016,2016chs,2739.0,43683,"(37.52, -77.5)","[[37.8489894, -77.41963489999999, '2016-03-24', '2016-03-26']]",[23.112788515232314],23.112788515232314,23.112788515232314
frc4945,4945,Titanium-Wrecks,2014,21863,165.0,20.0,Maryland,2016,2016chs,43.0,49245,"(38.2, -75.4)","[[38.99546989999999, -76.9415131, '2016-04-06', '2016-04-09'], [38.9813702, -77.12766289999999, '2016-03-11', '2016-03-13'], [39.559127, -76.2876536, '2016-03-18', '2016-03-20']]","[99.86429443095946, 107.94341915336216, 105.26141552615053]",313.06912911047215,104.35637637015738
