key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1258,1258,SeaBot,2004,98116,24.0,128.0,Washington,2017,2017pnw,7523.0,74274,"(47.58, -122.4)","[[47.30860759999999, -122.2198371, '2017-03-31', '2017-04-02'], [47.3419907, -122.1719807, '2017-03-03', '2017-03-05']]","[20.562327391863153, 19.60826147677953]",40.17058886864268,20.08529443432134
frc1294,1294,Top Gun,2004,98074,125.0,38.0,Washington,2017,2017pnw,2411.0,143686,"(47.61, -122.04)","[[47.48978899999999, -117.584518, '2017-04-05', '2017-04-08'], [47.3419907, -122.1719807, '2017-03-03', '2017-03-05'], [47.8687686, -122.1340012, '2017-03-24', '2017-03-26']]","[208.52824738637938, 19.51985799190037, 18.406529897872346]",246.4546352761521,82.1515450920507
frc1318,1318,Issaquah Robotics Society ,2004,98027,134.0,29.0,Washington,2017,2017pnw,469.0,100644,"(47.5, -122.0)","[[47.48978899999999, -117.584518, '2017-04-05', '2017-04-08'], [47.30860759999999, -122.2198371, '2017-03-31', '2017-04-02'], [47.3419907, -122.1719807, '2017-03-03', '2017-03-05'], [47.8687686, -122.1340012, '2017-03-24', '2017-03-26']]","[206.71005963516808, 16.76694889732299, 13.571158613457024, 26.232741992770073]",263.2809091387182,65.82022728467955
frc1359,1359,Scalawags,2004,97355,53.0,80.0,Oregon,2017,2017pnw,137.0,46641,"(44.5, -122.8)","[[45.42752039999999, -122.7024808, '2017-03-30', '2017-04-01'], [45.30742360000001, -122.747698, '2017-03-09', '2017-03-11']]","[64.22682714189355, 55.81399961171713]",120.04082675361067,60.02041337680534
frc1425,1425,Error Code Xero,2004,97070,179.0,13.0,Oregon,2017,2017pnw,1098.0,58662,"(45.31, -122.78)","[[45.4295173, -122.5733574, '2017-03-23', '2017-03-25'], [45.30742360000001, -122.747698, '2017-03-09', '2017-03-11'], [47.48978899999999, -117.584518, '2017-04-05', '2017-04-08']]","[13.01159486094386, 1.5840789095311492, 290.26128824365134]",304.85696201412634,101.61898733804212
frc1432,1432,Metal Beavers,2004,97206,58.0,69.0,Oregon,2017,2017pnw,7291.0,50694,"(45.48, -122.6)","[[45.42752039999999, -122.7024808, '2017-03-30', '2017-04-01'], [45.30742360000001, -122.747698, '2017-03-09', '2017-03-11']]","[6.160033615167978, 13.916972675065196]",20.077006290233175,10.038503145116588
frc1510,1510,Wildcats,2005,97229,26.0,124.0,Oregon,2017,2017pnw,2831.0,100063,"(45.55, -122.81)","[[45.42752039999999, -122.7024808, '2017-03-30', '2017-04-01'], [45.4295173, -122.5733574, '2017-03-23', '2017-03-25']]","[9.940930503485955, 14.190086087761145]",24.1310165912471,12.06550829562355
frc1540,1540,Flaming Chickens,2005,97225,163.0,19.0,Oregon,2017,2017pnw,3663.0,71746,"(45.5, -122.78)","[[45.4295173, -122.5733574, '2017-03-23', '2017-03-25'], [45.30742360000001, -122.747698, '2017-03-09', '2017-03-11'], [47.48978899999999, -117.584518, '2017-04-05', '2017-04-08']]","[11.159399269192257, 13.391648643462334, 283.3091768015671]",307.8602247142217,102.62007490474058
frc1571,1571,CALibrate Robotics,2005,97030,14.0,149.0,Oregon,2017,2017pnw,4862.0,43071,"(45.51, -122.43)","[[45.42752039999999, -122.7024808, '2017-03-30', '2017-04-01'], [45.4295173, -122.5733574, '2017-03-23', '2017-03-25']]","[14.413617455795777, 8.91158970488412]",23.325207160679895,11.662603580339947
frc1595,1595,The Dragons,2005,99208,301.0,4.0,Washington,2017,2017pnw,1001.0,53820,"(47.8, -117.5)","[[47.48978899999999, -117.584518, '2017-04-05', '2017-04-08'], [47.0067549, -120.5360183, '2017-03-16', '2017-03-18'], [47.68340310000001, -117.292742, '2017-03-02', '2017-03-04']]","[21.791518877074587, 152.5632551149308, 12.5767322706329]",186.9315062626383,62.3105020875461
