key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1080,1080,Resurgence Robotics,2003,23231,211,6,Virginia,2017,2017chs,393.0,53705,"(37.4, -77.3)","[[37.5489872, -77.4534286, '2017-04-05', '2017-04-08'], [37.6756382, -77.5996397, '2017-03-24', '2017-03-26'], [38.8453326, -77.6298068, '2017-03-03', '2017-03-05']]","[13.29231109144051, 25.14221905824983, 101.29314114635926]",139.7276712960496,46.575890432016536
frc1086,1086,Blue Cheese,2003,23059,93,50,Virginia,2017,2017chs,695.0,104163,"(37.7, -77.5)","[[37.5489872, -77.4534286, '2017-04-05', '2017-04-08'], [37.2108556, -80.4593477, '2017-03-03', '2017-03-05'], [37.6756382, -77.5996397, '2017-03-24', '2017-03-26']]","[10.723422214370602, 166.15039938538257, 5.71358068582499]",182.58740228557815,60.86246742852605
frc1111,1111,Power Hawks Robotics,2003,21037,256,5,Maryland,2017,2017chs,1194.0,100242,"(38.9, -76.5)","[[37.5489872, -77.4534286, '2017-04-05', '2017-04-08'], [38.9813702, -77.12766289999999, '2017-03-10', '2017-03-12'], [39.3947049, -76.7769673, '2017-03-17', '2017-03-19']]","[106.64793930602141, 34.27613295457665, 37.22836483131217]",178.15243709191023,59.38414569730341
frc1123,1123,AIM ⛟ Robotics,2003,22030,102,46,Virginia,2017,2017chs,2918.0,102140,"(38.84, -77.34)","[[37.5489872, -77.4534286, '2017-04-05', '2017-04-08'], [38.9211853, -76.5587475, '2017-03-24', '2017-03-26'], [38.8453326, -77.6298068, '2017-03-03', '2017-03-05']]","[89.25790372922778, 42.49368593535187, 15.638283066637896]",147.38987273121757,49.129957577072524
frc1137,1137,Rocket Sauce,2003,23109,83,55,Virginia,2017,2017chs,106.0,48984,"(37.43, -76.32)","[[37.5489872, -77.4534286, '2017-04-05', '2017-04-08'], [38.8453326, -77.6298068, '2017-03-03', '2017-03-05'], [36.8804329, -76.3709524, '2017-03-17', '2017-03-19']]","[62.8228022389255, 120.91057289822757, 38.002421205575295]",221.73579634272838,73.91193211424279
frc116,116,Epsilon Delta,1996,20170,52,64,Virginia,2017,2017chs,4706.0,104371,"(38.98, -77.38)","[[39.3947049, -76.7769673, '2017-03-17', '2017-03-19'], [38.8453326, -77.6298068, '2017-03-03', '2017-03-05']]","[43.20256294622178, 16.356757542459025]",59.55932048868081,29.779660244340405
frc1262,1262,the STAGS,2004,24112,174,13,Virginia,2017,2017chs,215.0,32566,"(36.7, -79.9)","[[37.5489872, -77.4534286, '2017-04-05', '2017-04-08'], [37.2108556, -80.4593477, '2017-03-03', '2017-03-05'], [37.6756382, -77.5996397, '2017-03-24', '2017-03-26']]","[147.2309767898416, 46.89539135920115, 143.64159078195402]",337.76795893099677,112.58931964366559
frc1389,1389,The Body Electric ,2004,20817,144,25,Maryland,2017,2017chs,2613.0,170293,"(39.0, -77.16)","[[37.5489872, -77.4534286, '2017-04-05', '2017-04-08'], [38.9813702, -77.12766289999999, '2017-03-10', '2017-03-12'], [38.9211853, -76.5587475, '2017-03-24', '2017-03-26']]","[101.34459253697705, 2.163805271137561, 32.834820315082304]",136.34321812319692,45.44773937439897
frc1413,1413,Skrappy 1413,2004,23968,37,80,Virginia,2017,2017chs,26.0,27250,"(36.72, -78.51)","[[37.2108556, -80.4593477, '2017-03-03', '2017-03-05'], [36.8804329, -76.3709524, '2017-03-17', '2017-03-19']]","[113.04933157575195, 119.13021211005801]",232.17954368580996,116.08977184290498
frc1418,1418,Vae Victis,2004,22043,158,19,Virginia,2017,2017chs,5099.0,103972,"(38.9, -77.19)","[[37.5489872, -77.4534286, '2017-04-05', '2017-04-08'], [39.3947049, -76.7769673, '2017-03-17', '2017-03-19'], [38.8453326, -77.6298068, '2017-03-03', '2017-03-05']]","[94.27869505533056, 40.70424560591898, 24.01382743471722]",158.99676809596676,52.99892269865558
frc1522,1522,DOTM - Defenders of the Multiverse  : Hanover High School,2005,23116,90,52,Virginia,2017,2017chs,433.0,102891,"(37.7, -77.3)","[[37.5489872, -77.4534286, '2017-04-05', '2017-04-08'], [37.6756382, -77.5996397, '2017-03-24', '2017-03-26'], [36.8804329, -76.3709524, '2017-03-17', '2017-03-19']]","[13.390173009719296, 16.5080999706343, 76.25312307644953]",106.15139605680312,35.38379868560104
frc1598,1598,TeamTalon 1598,2005,24541,145,23,Virginia,2017,2017chs,387.0,32931,"(36.6, -79.5)","[[37.5489872, -77.4534286, '2017-04-05', '2017-04-08'], [37.2108556, -80.4593477, '2017-03-03', '2017-03-05'], [37.6756382, -77.5996397, '2017-03-24', '2017-03-26']]","[130.64934551761792, 67.7987153054034, 128.48546967564033]",326.93353049866164,108.97784349955388
frc1599,1599,CircuiTree,2005,23116,93,51,Virginia,2017,2017chs,433.0,102891,"(37.7, -77.3)","[[37.5489872, -77.4534286, '2017-04-05', '2017-04-08'], [37.2108556, -80.4593477, '2017-03-03', '2017-03-05'], [37.6756382, -77.5996397, '2017-03-24', '2017-03-26']]","[13.390173009719296, 176.92949799131745, 16.5080999706343]",206.82777097167104,68.94259032389034
frc1610,1610,⛴ Blackwater Robotics ⛴,2005,23851,176,12,Virginia,2017,2017chs,128.0,36584,"(36.7, -77.0)","[[37.5489872, -77.4534286, '2017-04-05', '2017-04-08'], [38.8453326, -77.6298068, '2017-03-03', '2017-03-05'], [36.8804329, -76.3709524, '2017-03-17', '2017-03-19']]","[63.67488882556553, 151.92078451335956, 37.039618534563076]",252.6352918734882,84.2117639578294
frc1629,1629,Garrett Coalition (GaCo),2005,21520,210,7,Maryland,2017,2017chs,34.0,55278,"(39.6, -79.3)","[[37.5489872, -77.4534286, '2017-04-05', '2017-04-08'], [39.3947049, -76.7769673, '2017-03-17', '2017-03-19'], [37.2108556, -80.4593477, '2017-03-03', '2017-03-05']]","[173.2299553614519, 135.58886544033345, 176.39056972948092]",485.2093905312663,161.7364635104221
