key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1,1,The Juggernauts,1997,48340,118.0,65.0,Michigan,2015,2015fim,3237.0,28929,"(42.67, -83.29)","[[43.0096402, -85.6807832, '2015-04-08', '2015-04-11'], [42.355419, -83.4085504, '2015-03-26', '2015-03-28'], [42.6564663, -83.3490497, '2015-03-05', '2015-03-07']]","[123.68607222625901, 22.5417419435652, 3.149884687799249]",149.37769885762347,49.79256628587449
frc1023,1023,Bedford Express,2003,48182,354.0,1.0,Michigan,2015,2015fim,548.0,64076,"(41.79, -83.59)","[[41.76615839999999, -83.58810419999999, '2015-04-02', '2015-04-04'], [43.0096402, -85.6807832, '2015-04-08', '2015-04-11'], [42.1223068, -83.2717028, '2015-03-12', '2015-03-14'], [42.4694756, -83.2633032, '2015-02-26', '2015-02-28']]","[1.6483415180151237, 136.1063486505869, 28.193706477958443, 49.80993834783487]",215.75833499439534,53.939583748598835
frc1025,1025,IMPI Robotics,2003,48220,213.0,16.0,Michigan,2015,2015fim,5036.0,44986,"(42.46, -83.14)","[[43.0096402, -85.6807832, '2015-04-08', '2015-04-11'], [44.01417960000001, -83.9549559, '2015-02-26', '2015-02-28'], [42.6564663, -83.3490497, '2015-03-05', '2015-03-07']]","[134.7321007569052, 114.90195338376317, 17.253870127719036]",266.8879242683874,88.9626414227958
frc107,107,Team R.O.B.O.T.I.C.S.,1997,49423,204.0,21.0,Michigan,2015,2015fim,580.0,47522,"(42.7, -86.1)","[[43.0096402, -85.6807832, '2015-04-08', '2015-04-11'], [42.565648, -83.9274081, '2015-02-26', '2015-02-28'], [42.9639355, -85.8889465, '2015-03-19', '2015-03-21']]","[30.168227510376056, 111.11688370081906, 21.140028480341783]",162.42513969153688,54.141713230512295
frc1076,1076,Pi Hi Samurai,2003,48103,46.0,178.0,Michigan,2015,2015fim,815.0,75559,"(42.3, -83.9)","[[42.1223068, -83.2717028, '2015-03-12', '2015-03-14'], [42.565648, -83.9274081, '2015-02-26', '2015-02-28']]","[34.492236238029335, 18.38928838897085]",52.88152462700019,26.440762313500095
frc1188,1188,Ravens,2003,48073,61.0,122.0,Michigan,2015,2015fim,4446.0,58755,"(42.52, -83.16)","[[42.4694756, -83.2633032, '2015-02-26', '2015-02-28'], [42.58196649999999, -83.11195029999999, '2015-04-02', '2015-04-04']]","[6.325036676153673, 4.9302845398156485]",11.255321215969321,5.6276606079846605
frc1189,1189,The Gearheads,2003,48236,230.0,12.0,Michigan,2015,2015fim,4073.0,91782,"(42.42, -82.9)","[[41.76615839999999, -83.58810419999999, '2015-04-02', '2015-04-04'], [42.4867326, -83.02047549999999, '2015-03-26', '2015-03-28'], [43.0096402, -85.6807832, '2015-04-08', '2015-04-11'], [42.565648, -83.9274081, '2015-02-26', '2015-02-28']]","[57.338075835821186, 7.6900552481773365, 147.27157653902543, 53.43582284455415]",265.7355304675781,66.43388261689452
frc123,123,Team - Cosmos,1997,48212,127.0,61.0,Michigan,2015,2015fim,7298.0,23694,"(42.41, -83.05)","[[42.4867326, -83.02047549999999, '2015-03-26', '2015-03-28'], [43.0096402, -85.6807832, '2015-04-08', '2015-04-11'], [42.1223068, -83.2717028, '2015-03-12', '2015-03-14']]","[5.507164633510075, 140.16326096654734, 22.879587844431803]",168.55001344448922,56.18333781482974
frc1243,1243,Dragons,2004,48473,47.0,175.0,Michigan,2015,2015fim,382.0,54990,"(42.9, -83.8)","[[43.0114011, -83.712981, '2015-03-05', '2015-03-07'], [44.01417960000001, -83.9549559, '2015-02-26', '2015-02-28']]","[8.865801225667143, 77.31149147914624]",86.17729270481338,43.08864635240669
frc1250,1250,Gator-Bots,2004,48124,41.0,207.0,Michigan,2015,2015fim,3584.0,58074,"(42.3, -83.25)","[[42.355419, -83.4085504, '2015-03-26', '2015-03-28'], [42.6564663, -83.3490497, '2015-03-05', '2015-03-07']]","[8.976148231287613, 25.119631475404862]",34.095779706692475,17.047889853346238
