key,number,name,rookie_year,postal_code,points,rank,state,year,district_code,pop_density,income,team_add,event_data,distances,total_distance,average_distance
frc1002,1002,CircuitRunners Robotics,2003,30068,188,14,Georgia,2018,2018pch,2204.0,101284,"(33.97, -84.44)","[[33.9425366, -83.3780926, '2018-04-04', '2018-04-07'], [34.7592451, -85.00542190000002, '2018-03-08', '2018-03-10'], [34.3323099, -83.8325229, '2018-03-02', '2018-03-04']]","[61.01936761427104, 63.27677565075266, 42.84133464678506]",167.13747791180876,55.712492637269584
frc1102,1102,M'Aiken Magic ,2003,30901,309,1,Georgia,2018,2018pch,801.0,16631,"(33.43, -81.96)","[[33.9425366, -83.3780926, '2018-04-04', '2018-04-07'], [33.9916226, -84.09392489999999, '2018-03-29', '2018-03-31'], [34.3323099, -83.8325229, '2018-03-02', '2018-03-04']]","[89.01201639244687, 128.85966550721082, 124.312037353626]",342.1837192532837,114.06123975109456
frc1261,1261,Robo Lions Team1261,2004,30024,100,32,Georgia,2018,2018pch,1519.0,99931,"(34.07, -84.1)","[[31.5738261, -84.15004619999999, '2018-03-15', '2018-03-17'], [33.9425366, -83.3780926, '2018-04-04', '2018-04-07'], [33.9916226, -84.09392489999999, '2018-03-29', '2018-03-31']]","[172.0382639624148, 42.35916935173093, 5.41334611144161]",219.8107794255873,73.2702598085291
frc1311,1311,Kell Robotics,2004,30144,226,7,Georgia,2018,2018pch,2315.0,59758,"(34.03, -84.6)","[[33.9425366, -83.3780926, '2018-04-04', '2018-04-07'], [33.9916226, -84.09392489999999, '2018-03-29', '2018-03-31'], [34.3323099, -83.8325229, '2018-03-02', '2018-03-04']]","[70.41327293185985, 29.167839360581848, 48.65128711422748]",148.23239940666917,49.41079980222306
frc1414,1414,IHOT,2004,30305,210,12,Georgia,2018,2018pch,3574.0,85993,"(33.84, -84.38)","[[33.9425366, -83.3780926, '2018-04-04', '2018-04-07'], [32.5023087, -84.941446, '2018-03-22', '2018-03-24'], [34.3323099, -83.8325229, '2018-03-02', '2018-03-04']]","[58.019684522187376, 97.76037668054053, 46.22899941462705]",202.00906061735495,67.33635353911832
frc1648,1648,G3 Robotics,2005,30309,308,2,Georgia,2018,2018pch,6391.0,71854,"(33.8, -84.39)","[[31.5738261, -84.15004619999999, '2018-03-15', '2018-03-17'], [33.9425366, -83.3780926, '2018-04-04', '2018-04-07'], [33.9916226, -84.09392489999999, '2018-03-29', '2018-03-31'], [34.3323099, -83.8325229, '2018-03-02', '2018-03-04']]","[154.0401292358846, 58.99964220592703, 21.540804326285834, 48.668593031799276]",283.2491687998968,70.8122921999742
frc1683,1683,Techno Titans,2005,30097,123,25,Georgia,2018,2018pch,1856.0,97612,"(34.02, -84.14)","[[31.5738261, -84.15004619999999, '2018-03-15', '2018-03-17'], [33.9425366, -83.3780926, '2018-04-04', '2018-04-07'], [34.3323099, -83.8325229, '2018-03-02', '2018-03-04']]","[168.56841635244982, 44.071567492792454, 27.814395199367734]",240.45437904461002,80.15145968153668
frc1746,1746,OTTO,2006,30040,205,13,Georgia,2018,2018pch,931.0,81378,"(34.2, -84.2)","[[33.9425366, -83.3780926, '2018-04-04', '2018-04-07'], [34.7592451, -85.00542190000002, '2018-03-08', '2018-03-10'], [34.3323099, -83.8325229, '2018-03-02', '2018-03-04']]","[50.37149448231633, 59.99611896664257, 22.921411303593047]",133.28902475255194,44.42967491751731
frc1771,1771,North Gwinnett Robotics,2006,30024,117,27,Georgia,2018,2018pch,1519.0,99931,"(34.07, -84.1)","[[33.9425366, -83.3780926, '2018-04-04', '2018-04-07'], [34.7592451, -85.00542190000002, '2018-03-08', '2018-03-10'], [33.9916226, -84.09392489999999, '2018-03-29', '2018-03-31']]","[42.35916935173093, 70.22931725326403, 5.41334611144161]",118.00183271643657,39.33394423881219
frc1795,1795,Team Clutch,2006,30315,43,53,Georgia,2018,2018pch,2992.0,20951,"(33.7, -84.38)","[[33.9916226, -84.09392489999999, '2018-03-29', '2018-03-31'], [34.3323099, -83.8325229, '2018-03-02', '2018-03-04']]","[25.97387519689467, 53.72767963240338]",79.70155482929805,39.85077741464902
